track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
Dreh die Zeit um,NGEE,2020.0,0.194,0.782,177567.0,0.638,A#/Bb,0.118,-5.791,0.433,92.069,0.55,False,0
Baller sie weg,Azet,2020.0,0.0937,0.847,143593.0,0.8270000000000001,A#/Bb,0.0934,-4.636,0.0774,123.958,0.6559999999999999,False,0
Mass Seduction Weapon,VCAGE,2020.0,0.0258,0.6659999999999999,188308.0,0.672,F,0.0856,-5.254,0.0771,163.995,0.838,False,0
Nansi le nqola,Umsingizane Gospel Choir,2020.0,0.147,0.388,387067.0,0.58,A,0.101,-8.81,0.0742,85.334,0.399,False,0
Dig,VRSTY,2020.0,0.00607,0.459,208667.0,0.962,F#/Gb,0.298,-2.93,0.1,159.881,0.598,False,0
Next to You,D'tcry,2020.0,0.657,0.742,90642.0,0.332,C,0.193,-17.03,0.268,107.913,0.389,False,0
Memories - VIP Remix,Cont0rt,2020.0,0.0327,0.338,413571.0,0.759,D#/Eb,0.926,-6.513,0.0452,129.969,0.131,False,0
Vtg,Budapesht,2020.0,0.121,0.7759999999999999,54159.0,0.483,C#/Db,0.0812,-8.201,0.53,164.745,0.24,False,0
Kimi Ni,DQ,2020.0,0.7140000000000001,0.458,138667.0,0.782,F,0.144,-6.056,0.0432,179.894,0.364,False,0
Earthquake,Markhese,2020.0,0.108,0.4320000000000001,160557.0,0.8440000000000001,G,0.369,-1.942,0.104,127.464,0.521,False,0
Shishabar Rapper,Yung Hurn,2020.0,0.0389,0.941,119000.0,0.409,F#/Gb,0.0473,-11.848,0.49,137.92600000000002,0.529,False,0
52 Bars JFK,Taha,2020.0,0.118,0.624,239250.0,0.797,E,0.24,-5.32,0.381,123.731,0.474,False,0
Nike la Police,TFT,2020.0,0.0638,0.7190000000000001,192038.0,0.716,E,0.447,-6.266,0.19,90.02799999999998,0.143,False,0
JETLI,JXMESC,2020.0,0.851,0.789,252921.0,0.4370000000000001,E,0.0811,-13.187,0.144,132.037,0.28,False,0
Spotlight,Tsuki,2020.0,0.0113,0.458,225245.0,0.92,F#/Gb,0.123,-0.973,0.135,174.953,0.475,False,0
Take Me With You,Vijay & Sofia Zlatko,2020.0,0.0687,0.885,184386.0,0.562,G,0.0939,-7.085,0.0424,117.023,0.8740000000000001,False,0
Godzilla,Wxrmz,2020.0,0.00401,0.507,108783.0,0.924,C,0.399,-10.494000000000002,0.0676,149.99,0.402,False,0
Lofiaa,Tschosch.Ua,2020.0,0.862,0.682,155208.0,0.12,D,0.118,-17.919,0.0676,75.032,0.544,False,0
I8 - Lito Kirino Remix,Young Jnb,2020.0,0.565,0.598,154388.0,0.463,G#/Ab,0.162,-14.786,0.415,95.76,0.225,False,0
Incocknito Modus,Young LKS,2020.0,0.0989,0.621,98667.0,0.187,A,0.185,-16.009,0.356,89.729,0.51,False,0
Fheenay,Redkattseven,2020.0,0.799,0.18,76000.0,0.246,B,0.0804,-21.44,0.0395,77.425,0.0391,False,0
My Name It's Xwisdom,Samuel Crozier,2020.0,0.119,0.6759999999999999,116349.0,0.469,B,0.209,-11.788,0.438,95.081,0.6990000000000001,False,0
Flex,D100,2020.0,0.101,0.926,133042.0,0.539,G#/Ab,0.105,-11.073,0.421,95.001,0.452,False,0
Met You,Vlone Nell,2020.0,0.103,0.531,148434.0,0.7959999999999999,G#/Ab,0.284,-5.048,0.0543,131.024,0.672,False,0
Forget (Zmey Remix),DJ Melloffon,2020.0,0.0104,0.802,340546.0,0.7190000000000001,G,0.433,-6.242000000000001,0.0762,130.026,0.382,False,0
Freaky Gyal,AYO ^,2020.0,0.109,0.679,205079.0,0.54,D#/Eb,0.109,-7.457999999999998,0.0691,105.113,0.392,False,0
Roll Like a River,Ywam Toowoomba Music,2020.0,0.301,0.7090000000000001,247097.0,0.186,C,0.089,-11.757,0.0272,91.499,0.38,False,0
VWM.,Neighbah,2020.0,0.772,0.778,142151.0,0.346,D,0.0983,-14.153,0.234,136.87,0.141,False,0
Púrpura - Remastered,THE DG RE Y SOL,2020.0,0.403,0.334,251800.0,0.7809999999999999,E,0.194,-14.159,0.0392,145.601,0.368,False,0
Undercover,mzet,2020.0,0.0023,0.8029999999999999,204817.0,0.645,B,0.131,-11.702,0.0864,149.993,0.963,False,0
Easy Being Fat (Jfl 2019),Sam Jay,2020.0,0.831,0.636,158884.0,0.328,D,0.512,-26.682,0.95,81.498,0.356,False,0
Xue Hua Piao Piao Bei Feng Xiao Xiao Type Beat,Goated Beats,2020.0,0.0523,0.858,181342.0,0.491,C#/Db,0.0946,-11.944,0.197,134.916,0.339,False,0
"Kapitel 65 - Merle. Das Gläserne Wort - Merle-Zyklus, Band 3",Kai Meyer,2020.0,0.63,0.708,285192.0,0.331,F,0.16,-18.702,0.951,79.306,0.321,False,0
Skit #3 (Questioning Spirit),Look Us,2020.0,0.0126,0.498,45500.0,0.343,G,0.121,-16.239,0.0525,101.532,0.172,False,0
HFCWG(How Far Can We Go),Sean Ace,2020.0,0.0012,0.402,220918.0,0.746,C#/Db,0.0754,-8.568,0.0539,100.025,0.294,False,0
Hd,Émer$on,2020.0,0.0447,0.934,106923.0,0.304,C#/Db,0.107,-13.208,0.36,129.985,0.608,False,0
Raastafari,Epr Iyer,2020.0,0.318,0.775,150003.0,0.862,E,0.0967,-6.414,0.249,84.884,0.561,False,0
Pas la peine,YDA,2020.0,0.522,0.743,216000.0,0.638,A#/Bb,0.116,-7.207999999999998,0.122,79.992,0.731,False,0
Moshpit,Yung Smali,2020.0,0.26,0.799,155286.0,0.57,E,0.223,-7.11,0.393,75.027,0.528,False,0
Walk The Walk,FVNCIISAVAGE,2020.0,0.7,0.861,162175.0,0.355,C#/Db,0.102,-12.637,0.0725,119.987,0.329,False,0
Xmatrix,Alex Morselli,2020.0,0.0008089999999999,0.7909999999999999,45534.0,0.478,A,0.304,-10.129,0.0699,127.956,0.229,False,0
To The Door,HMLTD,2020.0,2e-05,0.261,199107.0,0.908,G#/Ab,0.144,-5.222,0.15,154.029,0.252,False,0
The Intro (feat. Julia Duclos),Jon Chua JX,2020.0,0.0226,0.711,200000.0,0.6609999999999999,E,0.136,-7.53,0.122,84.041,0.447,False,0
Ajab 2,Amir Tataloo,2020.0,0.534,0.613,497029.0,0.871,A,0.0947,-5.259,0.503,167.955,0.743,False,0
Morning Dew,Mvnday,2020.0,0.996,0.599,89589.0,0.00255,E,0.111,-33.827,0.312,71.73,0.0,False,0
Obito Uchiha,Shobeats,2020.0,0.0148,0.672,125274.0,0.449,E,0.205,-11.955,0.13,99.749,0.0384,False,0
"Haykakan Joghovrdakan Meghedi, Pt. 13",Hrachya Muradyan-Nikoghosyan - Ortakh,2020.0,0.875,0.495,180133.0,0.6990000000000001,E,0.197,-5.613,0.0433,119.444,0.0663,False,0
WRONG GENERATION,FEVER 333,2020.0,0.0294,0.633,142640.0,0.885,B,0.339,-2.6260000000000003,0.144,92.075,0.394,False,0
"Kapitel 102 - When We Fall - LOVE NXT, Band 2",Anne Pätzold,2020.0,0.826,0.722,179354.0,0.115,F#/Gb,0.182,-18.148,0.952,120.295,0.393,False,0
New Worlds,FTWELVE,2020.0,0.0224,0.82,97567.0,0.151,F,0.117,-17.522000000000002,0.177,127.928,0.468,False,0
Zrügg id Zuekunft - Outro,Z The Freshman,2020.0,0.298,0.659,208662.0,0.484,G,0.127,-7.569,0.0516,75.007,0.218,False,0
Judge Me (Interlude) (feat. FKA twigs),Headie One,2020.0,0.855,0.3229999999999999,116391.0,0.301,A,0.0916,-8.291,0.0329,82.289,0.132,False,0
FPW,Coudy FOX,2020.0,0.19,0.836,213473.0,0.399,D,0.0974,-14.794,0.252,134.964,0.225,False,0
Comme d'hab,Holy Kidd,2020.0,0.398,0.7929999999999999,208794.0,0.5589999999999999,C#/Db,0.113,-10.65,0.166,99.998,0.192,False,0
Oohinchani Maayena - Telugu,Pvns Rohith,2020.0,0.0682,0.441,216789.0,0.487,C,0.278,-7.802,0.0548,170.205,0.3,False,0
Donde Estabas Tu,Alex Rose,2020.0,0.195,0.7859999999999999,196400.0,0.585,B,0.12,-6.558,0.0611,139.922,0.693,False,0
Awaken of the Crown Chakra,Meditalexia,2020.0,0.953,0.156,216706.0,0.0468,F,0.0972,-25.943,0.0459,64.221,0.0762,False,0
Mess It All Up,J.Lemo,2020.0,0.0107,0.462,203360.0,0.706,E,0.499,-5.242999999999999,0.0315,120.027,0.613,False,0
Ich lasse los im Hafen,Einschlafmusik für Dich,2020.0,0.979,0.186,127246.0,0.0084,C,0.102,-34.45,0.0495,72.464,0.0339,False,0
Regalo Di Natale,Sick Lx,2020.0,0.688,0.677,193905.0,0.6509999999999999,D#/Eb,0.924,-10.18,0.118,112.987,0.635,False,0
Pogled sa Balkana,NAYK,2020.0,0.0281,0.748,216000.0,0.885,F,0.5670000000000001,-5.011,0.0472,120.034,0.856,False,0
NATOSI,JGRM,2020.0,0.969,0.753,120945.0,0.0808,C#/Db,0.104,-31.282,0.103,127.02,0.482,False,0
Chasing Summer,Sun-El Musician,2020.0,0.00945,0.616,431867.0,0.715,B,0.0403,-9.301,0.0517,118.992,0.833,False,0
December,The Way Up Mvmt,2020.0,0.00562,0.586,154070.0,0.528,A,0.17,-9.917,0.0429,163.982,0.77,False,0
Folge 126: Norman macht Zirkus (Teil 9),Feuerwehrmann Sam,2020.0,0.608,0.653,68000.0,0.722,D,0.353,-12.537,0.899,65.753,0.7909999999999999,False,0
El Vago - en Vivo,Los Pistones De Uriel Valdez,2020.0,0.42,0.6709999999999999,162091.0,0.8340000000000001,G#/Ab,0.117,-4.204,0.211,126.497,0.693,False,0
"Nacht-Express, Teil 22",Mimi Rutherfurt,2020.0,0.6679999999999999,0.545,91684.0,0.63,C#/Db,0.354,-11.765999999999998,0.481,70.11399999999999,0.531,False,0
Mr. Fantastic,Ncu West,2020.0,0.5479999999999999,0.877,139729.0,0.606,C#/Db,0.0754,-6.331,0.31,134.105,0.378,False,0
Shayar,Sarmad Qadeer,2020.0,0.546,0.59,245854.0,0.5670000000000001,G,0.126,-6.944,0.0408,82.006,0.303,False,0
Explosion x3,Dschonny,2020.0,0.0379,0.79,122000.0,0.483,A#/Bb,0.1,-18.995,0.105,121.266,0.223,False,0
Dominos,negatiiv OG,2020.0,0.299,0.505,152548.0,0.519,B,0.218,-10.977,0.349,83.866,0.4920000000000001,False,0
Fendi,L.K,2020.0,0.179,0.562,222462.0,0.506,C#/Db,0.0834,-9.397,0.359,94.895,0.657,False,0
Мелодия,EvilRACON,2020.0,0.4370000000000001,0.63,152585.0,0.5710000000000001,B,0.196,-10.879,0.344,140.045,0.478,False,0
Coco Jamboo,Mike Candys,2020.0,0.0556,0.847,189714.0,0.8079999999999999,A,0.256,-3.855,0.0929,104.939,0.73,False,0
Insoportable Mente Suicida II,Xhuzer,2020.0,0.0412,0.7020000000000001,281860.0,0.779,B,0.0911,-5.599,0.193,172.078,0.241,False,0
Detalles,Rafa Dm,2020.0,0.624,0.847,138292.0,0.459,C,0.129,-15.355,0.123,118.989,0.568,False,0
WCW,J Creek,2020.0,0.463,0.794,212715.0,0.561,G,0.0988,-8.191,0.217,103.977,0.7979999999999999,False,0
Why Me,Qdog,2020.0,0.0701,0.711,190512.0,0.447,B,0.13,-12.57,0.18,149.873,0.513,False,0
PME mit 16 Muskelgruppen - Für eine ausgedehnte Tiefenentspannung - Teil 2,Minddrops,2020.0,0.0838,0.583,160803.0,0.0238,D,0.352,-20.833,0.334,192.667,0.355,False,0
Put Down,RWND,2020.0,0.0559,0.496,204804.0,0.936,F,0.239,-3.968,0.129,149.982,0.188,False,0
Kafka Dreams,Xernandez,2020.0,0.0404,0.716,219089.0,0.795,F#/Gb,0.0498,-14.827,0.21,89.92399999999998,0.952,False,0
UH-AH,F.suit,2020.0,0.3720000000000001,0.659,217600.0,0.71,A#/Bb,0.101,-8.726,0.0597,149.937,0.679,False,0
The Morning Light - Instrumental Version,L.M. Styles,2020.0,0.0142,0.672,242800.0,0.547,G,0.39,-9.16,0.0345,106.975,0.316,False,0
I'm Everywhere,Dx2c,2020.0,6.709999999999999e-05,0.823,186680.0,0.3,C#/Db,0.12,-8.44,0.263,144.016,0.267,False,0
overdramatised,Rrapygu,2020.0,0.0357,0.599,139154.0,0.519,B,0.503,-19.436,0.0556,120.002,0.468,False,0
Sophisticated Ignorance,Jxmmi C33,2020.0,0.494,0.8240000000000001,143310.0,0.407,B,0.102,-11.052,0.279,94.975,0.617,False,0
Bokutachi No Kamihikouki - Pesawat Terbang Kertas Kita,JKT48,2020.0,0.00863,0.517,301493.0,0.8029999999999999,D,0.8220000000000001,-5.795,0.0277,95.998,0.882,False,0
Chain Of Products,Hexyl,2020.0,0.000327,0.595,340161.0,0.921,G,0.102,-9.188,0.0764,127.023,0.365,False,0
Oye Mami - Original Club Mix,Mike Candys,2020.0,0.00281,0.8170000000000001,200954.0,0.904,F,0.0347,-2.324,0.0688,125.992,0.758,False,0
Best Friends - Junior Eurovision 2020 / The Netherlands,UNITY,2020.0,0.0635,0.613,173507.0,0.619,F#/Gb,0.0854,-7.39,0.0372,101.024,0.405,False,0
Rollercoaster,Dyna,2020.0,0.00274,0.8,179368.0,0.564,E,0.113,-7.449,0.0512,97.945,0.8420000000000001,False,0
"Kapitel 8, Teil 16 - ""Story time. Ein Perspektivenwechsel"" - EXIT RACISM",Tupoka Ogette,2020.0,0.0693,0.723,211204.0,0.354,A,0.095,-12.946,0.889,117.015,0.519,False,0
Background for WFH,Hotel Lobby Music,2020.0,0.916,0.6559999999999999,114056.0,0.184,D,0.105,-21.322,0.0582,160.029,0.747,False,0
Zk7,TheBoyRobbz,2020.0,0.0616,0.934,174000.0,0.454,A,0.113,-14.258,0.536,95.033,0.628,False,0
Ego,Freddy Beats,2020.0,0.757,0.58,190007.0,0.352,G,0.107,-14.245,0.118,89.595,0.191,False,0
Memory of U,HVDES,2020.0,0.000139,0.547,277000.0,0.596,A,0.0311,-8.104,0.0305,100.047,0.039,False,0
MMM MMM,XKQ,2020.0,0.114,0.6940000000000001,205923.0,0.457,A#/Bb,0.216,-13.046,0.435,159.97,0.82,False,0
Lwu,Xrhun,2020.0,0.0223,0.768,108372.0,0.52,A#/Bb,0.151,-13.339,0.0495,123.95,0.5379999999999999,False,0
You Are Mines Still (remix),TLE Tae,2020.0,0.72,0.424,201269.0,0.464,F,0.161,-8.392000000000001,0.209,176.021,0.444,False,0
No Poison,Green Python Music,2020.0,0.00375,0.745,145615.0,0.8540000000000001,C,0.0353,-7.701,0.0342,127.995,0.873,False,0
Primetime,Xgoat13,2020.0,0.284,0.856,113174.0,0.359,D,0.0972,-11.622,0.421,122.18,0.154,False,0
Matrix (feat. Nayt),Izi,2020.0,0.129,0.522,175688.0,0.7559999999999999,F,0.101,-6.43,0.23,90.344,0.345,False,0
Sidewalks (For My Own Good),CaRter,2020.0,0.329,0.81,157675.0,0.386,G#/Ab,0.105,-10.546,0.0948,102.027,0.454,False,0
Get Higher,High Voltage,2020.0,0.134,0.5,235355.0,0.993,E,0.0552,-1.004,0.377,155.003,0.236,False,0
do or die,M4RZ & YXNG_JAIYE,2020.0,0.593,0.935,177165.0,0.136,D#/Eb,0.0961,-23.198,0.0709,130.001,0.645,False,0
Part 31,Eko Fresh,2020.0,0.101,0.815,103067.0,0.6829999999999999,F#/Gb,0.399,-4.648,0.346,92.968,0.599,False,0
Vittu mitä paskaa,Kaiho,2020.0,0.342,0.242,158289.0,0.873,A#/Bb,0.0916,-6.442,0.0828,80.818,0.58,False,0
Снова один,Evangeli-ON,2020.0,0.00842,0.531,180644.0,0.578,C#/Db,0.473,-10.609000000000002,0.0468,105.108,0.05,False,0
El Santo del Amor,Nelson Kanzela,2020.0,0.207,0.763,239493.0,0.897,F,0.0917,-5.005,0.0315,96.011,0.878,False,0
Dq Som,W3 IMMATERIAL,2020.0,0.277,0.506,253480.0,0.454,F#/Gb,0.117,-9.848,0.0474,84.868,0.0528,False,0
Izivunguvungu,Urban Village,2020.0,0.958,0.414,257227.0,0.311,F,0.0991,-11.845999999999998,0.0345,154.505,0.394,False,0
criminal,yvng stuntkid,2020.0,0.988,0.364,71400.0,0.138,F#/Gb,0.106,-13.703,0.0352,88.024,0.4,False,0
3 Uhr Nachts,lilmido,2020.0,0.393,0.691,153306.0,0.322,E,0.111,-12.753,0.248,77.485,0.185,False,0
Luigi,YFG Rush,2020.0,0.134,0.922,125234.0,0.515,B,0.133,-9.504,0.3,115.055,0.1669999999999999,False,0
"My Story,My Song - Japanese ver.",SF9,2020.0,0.155,0.503,226328.0,0.7809999999999999,G,0.114,-4.691,0.0375,159.965,0.337,False,0
Falling Forward - Qrion's Ambient Intro Mix,Gabriel & Dresden,2020.0,0.000903,0.653,308773.0,0.867,E,0.0669,-9.086,0.0354,122.023,0.153,False,0
Antiheld,Paul-Aaron Wolf,2020.0,0.325,0.473,433701.0,0.5589999999999999,D,0.313,-10.069,0.0372,75.86399999999998,0.1669999999999999,False,0
Into the Unknown,Clan of Xymox,2020.0,0.0238,0.56,222933.0,0.858,A#/Bb,0.127,-7.075,0.0277,139.982,0.942,False,0
Feliz Navidad - Yves V Edit Mixed,F4ST,2020.0,0.0642,0.7490000000000001,156542.0,0.936,F,0.236,-3.4,0.069,124.023,0.617,False,0
"NQ State of Mind, Vol. 1 - Continuous DJ Mix",Lenzman,2020.0,0.00369,0.593,4246207.0,0.924,C#/Db,0.534,-3.979,0.0899,173.938,0.242,False,0
"Someday - Live at Buffalo Chip, Sturgis, SD, 8/8/2006",Nickelback,2020.0,0.000496,0.355,279400.0,0.932,B,0.967,-5.335,0.0581,163.793,0.291,False,0
Hustlin' Hard,NSTINCT,2020.0,0.0229,0.6829999999999999,177000.0,0.982,F#/Gb,0.308,0.527,0.158,100.041,0.161,False,0
неведомый мир,maslo chernogo tmina,2020.0,0.7440000000000001,0.4270000000000001,194171.0,0.341,A#/Bb,0.12,-9.433,0.062,133.398,0.194,False,0
Film,Xam651,2020.0,0.277,0.8809999999999999,125620.0,0.5489999999999999,D,0.219,-7.2639999999999985,0.0468,108.08,0.6459999999999999,False,0
Rendido A Sus Pies,Jose Ynojosa,2020.0,0.762,0.6609999999999999,227436.0,0.8170000000000001,D,0.0776,-5.495,0.0311,91.158,0.907,False,0
Como Yo,Zysko El Del Flow,2020.0,0.521,0.745,202423.0,0.532,G,0.0957,-10.982,0.477,171.88,0.366,False,0
Infinite,Sxmpra,2020.0,0.0921,0.8959999999999999,176000.0,0.711,C#/Db,0.108,-6.285,0.191,119.983,0.196,False,0
Pa Toda La Vida (Acustico),Gugus,2020.0,0.522,0.545,195488.0,0.318,G,0.199,-10.764,0.0423,108.205,0.502,False,0
Son Bu Viraj,VCTOR,2020.0,0.123,0.589,192120.0,0.812,C#/Db,0.166,-5.734,0.0742,169.987,0.6459999999999999,False,0
Release the Hounds,FWLR,2020.0,0.00506,0.599,251082.0,0.8390000000000001,A,0.112,-5.702000000000001,0.0392,110.054,0.556,False,0
Flammable and Explosive,b_.xy,2020.0,0.402,0.335,223521.0,0.6459999999999999,A#/Bb,0.0925,-6.145,0.0612,114.998,0.388,False,0
Une petite musique,HK,2020.0,0.371,0.6409999999999999,268385.0,0.517,E,0.37,-7.957999999999998,0.0343,135.102,0.787,False,0
FRAGE DER ZEIT,Fazon,2020.0,0.375,0.7020000000000001,150828.0,0.7090000000000001,B,0.121,-6.124,0.133,74.987,0.578,False,0
Jiggle Dat,Leftside,2020.0,0.117,0.8759999999999999,182491.0,0.867,C#/Db,0.108,-7.544,0.165,101.014,0.474,False,0
GC,Vanflower,2020.0,0.0585,0.391,123482.0,0.5429999999999999,C#/Db,0.31,-4.845,0.0453,187.984,0.067,False,0
Away from Home,Atilla Khan,2020.0,0.637,0.758,158207.0,0.725,A#/Bb,0.129,-8.52,0.0491,115.017,0.0398,False,0
OTRA NOCHE,NUEVA MUSICA DISCO RECORDS,2020.0,0.159,0.5429999999999999,225234.0,0.599,C,0.0881,-8.84,0.269,102.931,0.469,False,0
We Don't Play the Same Gqom (feat. General C'Mamane),QUE DJ,2020.0,0.00693,0.8190000000000001,338612.0,0.87,F#/Gb,0.0547,-5.767,0.0392,127.01,0.136,False,0
vFaded,Ree,2020.0,0.701,0.575,89140.0,0.6990000000000001,E,0.102,-6.561,0.358,139.99200000000002,0.851,False,0
Memories,Psychotakel,2020.0,0.448,0.463,96407.0,0.653,B,0.0854,-7.991,0.0636,220.093,0.231,False,0
Babygeräusche,Entspannende Medizin,2020.0,0.243,0.174,154102.0,0.997,A,0.952,-15.761,0.0496,141.405,0.00704,False,0
Seni Sevmiyorum,Patron,2020.0,0.507,0.846,214924.0,0.402,G#/Ab,0.107,-10.462,0.0471,108.993,0.337,False,0
Shy,Ipitch,2020.0,0.7440000000000001,0.782,218436.0,0.642,E,0.0801,-5.765,0.0522,98.007,0.966,False,0
Lhoste Face,Antipolar,2020.0,0.0071,0.7959999999999999,384001.0,0.5379999999999999,A,0.102,-9.475,0.0696,122.017,0.231,False,0
Motorola,WNCfam,2020.0,0.066,0.695,264949.0,0.875,B,0.322,-4.565,0.145,137.814,0.677,False,0
Dosis,Huber el cadete,2020.0,0.575,0.882,156500.0,0.713,E,0.445,-7.067,0.153,115.022,0.522,False,0
xno song,1ovdabest,2020.0,0.247,0.74,173237.0,0.149,G,0.327,-16.213,0.435,124.258,0.395,False,0
Can You Smell Me,YQ?,2020.0,0.575,0.346,135758.0,0.946,C#/Db,0.365,-7.045,0.617,77.505,0.623,False,0
PKP,DJ Flitshandel,2020.0,0.0736,0.6759999999999999,406667.0,0.631,F,0.0955,-8.232000000000001,0.0705,179.991,0.674,False,0
Ruhe,RW Beruhigende Schlaflieder,2020.0,0.986,0.409,273276.0,0.224,F,0.106,-16.835,0.171,144.84,0.428,False,0
I Don't Know,Qfish,2020.0,0.103,0.7240000000000001,203207.0,0.763,A,0.332,-7.414,0.0935,99.958,0.615,False,0
New 543,Qkaotic,2020.0,0.917,0.654,181292.0,0.034,A,0.102,-21.059,0.0731,173.062,0.316,False,0
"Adventskalender - O du finstere - 07 Abreisen oder bleiben, Teil 4",Die drei ???,2020.0,0.482,0.706,92676.0,0.392,G,0.258,-11.365,0.687,107.465,0.413,False,0
Fyre Pt. 2,Dence,2020.0,0.11,0.374,146939.0,0.74,C#/Db,0.144,-7.322999999999999,0.22,195.355,0.147,False,0
Central Park West,UWS Jazz Trio,2020.0,0.899,0.448,219644.0,0.217,B,0.0984,-15.311,0.0368,115.601,0.127,False,0
PKP,Bkchapo,2020.0,0.000156,0.639,136686.0,0.415,D,0.225,-10.189,0.05,140.003,0.221,False,0
Des is geil Zefix,Vollgerät,2020.0,0.0401,0.6829999999999999,239162.0,0.743,G,0.603,-8.786,0.0751,134.986,0.8959999999999999,False,0
Zf Gang,Onkel Ari,2020.0,0.0191,0.823,201251.0,0.611,B,0.141,-7.346,0.123,145.886,0.291,False,0
Dark Orbit,HXTC,2020.0,0.00287,0.6859999999999999,402581.0,0.596,E,0.103,-8.203,0.0675,129.997,0.109,False,0
Ist schon OK,Jörg Bausch,2020.0,0.277,0.763,171988.0,0.8420000000000001,F#/Gb,0.0703,-7.4460000000000015,0.0367,127.957,0.5489999999999999,False,0
Radar - Remix,Cp3,2020.0,0.2,0.684,144118.0,0.578,C,0.0896,-9.019,0.209,99.721,0.746,False,0
NQ2,Ilauv,2020.0,0.0147,0.8029999999999999,337721.0,0.969,C#/Db,0.094,-8.37,0.0559,129.012,0.246,False,0
Lambo Diablo,MV,2020.0,0.209,0.884,143478.0,0.6970000000000001,D,0.332,-8.246,0.166,92.009,0.625,False,0
Something Out Of Nothing,GhostDragon,2020.0,0.00377,0.541,212000.0,0.807,G,0.5770000000000001,-6.699,0.0377,120.027,0.488,False,0
Rfl48 (Get You The Moon),RFL48,2020.0,0.772,0.665,145398.0,0.116,C#/Db,0.143,-18.949,0.0649,120.045,0.208,False,0
Cuntree Slice,Mykal Daley AKA Inaka Prince,2020.0,0.047,0.8909999999999999,243609.0,0.422,C#/Db,0.179,-8.61,0.199,144.002,0.308,False,0
GC54TEAM 2 (PROD BY GC54PROD),16. GC54TEAM 2 Ft. THE HASSAN ASSASSIN,2020.0,0.527,0.478,324790.0,0.7659999999999999,F,0.848,-10.937,0.628,73.25,0.536,False,0
FunkDoctor,Junkieland,2020.0,0.286,0.956,182753.0,0.742,A,0.248,-4.453,0.341,117.397,0.391,False,0
Catch a Vibe,Quadre' Stuckey,2020.0,0.662,0.695,185758.0,0.645,G,0.122,-9.866,0.452,169.959,0.544,False,0
Check Out My Melody,V.Raeter,2020.0,0.219,0.795,152012.0,0.471,A#/Bb,0.117,-6.874,0.0414,95.014,0.5579999999999999,False,0
We Still Believe,Audiomachine,2020.0,0.12,0.145,229460.0,0.45,A,0.0837,-9.986,0.0409,90.449,0.0605,False,0
Oozewalker,Murda Shalom,2020.0,0.662,0.41,208614.0,0.741,B,0.318,-7.747000000000001,0.0376,109.222,0.574,False,0
Automn Leaf,Kgvt,2020.0,0.303,0.696,60513.0,0.376,A,0.1,-11.348,0.0445,135.018,0.6579999999999999,False,0
Dissuade,YSI,2020.0,0.613,0.203,220232.0,0.377,B,0.107,-14.716,0.0387,67.094,0.0355,False,0
Fg,ODLavde,2020.0,0.0151,0.66,184712.0,0.451,G#/Ab,0.174,-12.83,0.072,77.514,0.54,False,0
Paradoxical Tensors,Kjargan Klein,2020.0,0.936,0.586,98182.0,0.494,A#/Bb,0.1639999999999999,-12.992,0.0411,109.997,0.385,False,0
I'm Bad for You,HKFiftyOne,2020.0,0.282,0.7040000000000001,177241.0,0.586,C#/Db,0.0946,-9.862,0.0388,129.946,0.375,False,0
Qyteti i heshtur,Hekuran Krasniqi,2020.0,0.5539999999999999,0.778,223250.0,0.7040000000000001,A#/Bb,0.237,-11.618,0.078,139.987,0.954,False,0
Xften,AjPrxphet,2020.0,0.278,0.675,259370.0,0.47,C#/Db,0.103,-11.379,0.308,86.088,0.622,False,0
Quem Habita ao Amparo de Deus,Fr. Wanderson Freitas,2020.0,0.848,0.397,158875.0,0.0862,F,0.22,-14.025,0.0558,76.176,0.374,False,0
Monsieur - Remix,JACE,2020.0,0.206,0.856,159351.0,0.518,C#/Db,0.108,-7.982,0.248,77.03,0.535,False,0
Obłoki z betonu,Kafar Dix37,2020.0,0.388,0.6940000000000001,253280.0,0.7190000000000001,A#/Bb,0.375,-6.581,0.407,145.037,0.568,False,0
Ambiance for WFH,Cafe Smooth Jazz Radio,2020.0,0.8190000000000001,0.795,152602.0,0.183,F,0.106,-15.785,0.0431,107.004,0.625,False,0
Wie frei willst du sein?,Howard Carpendale,2020.0,0.125,0.525,213613.0,0.675,B,0.359,-6.814,0.0332,136.004,0.486,False,0
Kak Kak,Fhish,2020.0,0.183,0.91,210783.0,0.929,C,0.05,-3.039,0.208,115.063,0.895,False,0
Kaheen Main Khirki - Live at the RTF Studio,Mehdi Maloof,2020.0,0.884,0.573,263000.0,0.358,C#/Db,0.39,-8.548,0.029,91.261,0.424,False,0
Ocean,Marco Faraone,2020.0,0.0656,0.68,178125.0,0.401,B,0.0888,-10.895,0.0345,127.96,0.226,False,0
The City Is Gonna Break My Heart,citi,2020.0,0.5720000000000001,0.502,186008.0,0.176,C,0.0994,-19.404,0.0784,108.719,0.0866,False,0
"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": III. Scherzo, molto vivace",Antonín Dvořák,2020.0,0.743,0.319,492040.0,0.053,C,0.248,-21.233,0.0404,123.218,0.165,False,0
Kzoo mike,wristgame face,2020.0,0.0906,0.578,155808.0,0.6920000000000001,G,0.417,-5.095,0.32,94.087,0.288,False,0
