track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
Kapitel 01 - Der Hufschmied (Folge 008),Bibi und Tina,1992.0,0.58,0.725,106914.0,0.391,B,0.381,-18.771,0.917,128.605,0.603,False,0
Zkrať To!,Marta Kubišová,1995.0,0.362,0.727,179440.0,0.362,D#/Eb,0.129,-15.165,0.0356,120.1,0.6579999999999999,False,0
"Scarlatti, D.: Keyboard Sonata in C-Sharp Minor, Kk. 247",Domenico Scarlatti,1995.0,0.995,0.274,451400.0,0.0289,G#/Ab,0.0707,-29.618,0.0475,102.627,0.0936,False,0
Don Juan - Ballet Pantomimes: 25. Allegro - Allegro giusto - Allegro,Christoph Willibald Gluck,1993.0,0.873,0.445,42000.0,0.146,A,0.0648,-22.215,0.0394,153.885,0.354,False,0
"X.Y.U. Medley - Live At Dodger Stadium, Los Angeles, CA./1998",The Smashing Pumpkins,1998.0,2.75e-05,0.337,679840.0,0.96,B,0.987,-3.276,0.0948,120.48,0.223,False,0
Vtv,I.C.H.,1998.0,0.00513,0.435,53970.0,0.565,D,0.0401,-14.435,0.0353,123.171,0.931,False,0
Child Psychology,Black Box Recorder,1998.0,0.132,0.354,248267.0,0.394,D,0.131,-11.563,0.053,160.554,0.166,False,0
Vojna posta,Zana,1995.0,0.6729999999999999,0.627,231314.0,0.6920000000000001,B,0.262,-11.369000000000002,0.0463,122.733,0.695,False,0
A Zed And Two L's,Fila Brazillia,1995.0,0.228,0.467,566147.0,0.173,C#/Db,0.0723,-21.835,0.0374,99.993,0.542,False,0
"Messiah, HWV 56, Part I: ""Thus saith the Lord of Hosts"" (bass)",George Frideric Handel,1994.0,0.973,0.3670000000000001,100133.0,0.18,C#/Db,0.15,-24.619,0.185,80.94800000000002,0.252,False,0
"Le Bourgeois Gentilhomme, LWV 43: 2ème Air des Espagnols - Gigue (1670)",Jean-Baptiste Lully,1999.0,0.992,0.642,72573.0,0.0346,G#/Ab,0.129,-28.91,0.0347,83.79899999999998,0.8540000000000001,False,0
080 - Geheimakte Ufo - Teil 23,Die drei ???,1998.0,0.518,0.7140000000000001,97920.0,0.49,D#/Eb,0.407,-12.611,0.8440000000000001,45.25,0.597,False,0
Der Computer Nr. 3,France Gall,1998.0,0.0759,0.603,167173.0,0.792,C#/Db,0.0558,-9.103,0.0601,145.141,0.949,False,0
"A Steirermadl, a Tiroler Bua",Ursprung Buam,1999.0,0.147,0.713,207307.0,0.53,A#/Bb,0.0474,-6.007999999999999,0.0412,122.031,0.909,False,0
ir Ysebahn,Mani Matter,1996.0,0.924,0.753,76493.0,0.293,A#/Bb,0.109,-11.419,0.0879,110.384,0.7759999999999999,False,0
The Exile of the Sons of Uisliu,Amorphis,1992.0,2.72e-05,0.206,223907.0,0.96,G#/Ab,0.162,-6.3210000000000015,0.111,144.295,0.251,False,0
"Swan Lake (Suite), Op. 20a: 3. Danse des petits cygnes",Pyotr Ilyich Tchaikovsky,1996.0,0.943,0.65,86982.0,0.0263,F#/Gb,0.155,-35.61,0.0517,112.456,0.758,False,0
獨角戲,Valen Hsu,1996.0,0.763,0.353,277293.0,0.35,G#/Ab,0.0808,-14.231,0.0402,171.81400000000005,0.205,False,0
Kapitel 1.15,Howard Phillips Lovecraft,1997.0,0.578,0.509,88777.0,0.275,A#/Bb,0.792,-23.011,0.494,133.78799999999998,0.254,False,0
Psychobilly Freakout,The Reverend Horton Heat,1991.0,2.94e-05,0.192,159307.0,0.963,E,0.358,-9.316,0.0915,161.436,0.401,False,0
Kapitel 1.9,Howard Phillips Lovecraft,1997.0,0.816,0.552,77232.0,0.298,C,0.212,-27.659,0.915,107.676,0.27,False,0
Jetzt musst du springen,Element Of Crime,1999.0,0.197,0.662,163333.0,0.743,C,0.0786,-4.968999999999999,0.0271,117.23,0.883,False,0
Die Flaschenpost - Teil 8,Weihnachtsmann & Co.KG,1997.0,0.635,0.594,90768.0,0.75,C#/Db,0.936,-8.243,0.775,65.937,0.868,False,0
U Don't Hear Me Tho' - Street Mix,Rodney O,1993.0,0.234,0.921,219200.0,0.887,C#/Db,0.096,-6.271,0.135,107.18,0.6940000000000001,False,0
Tumbling Tumbleweeds,Sons of the Pioneers,1990.0,0.8809999999999999,0.319,162800.0,0.488,B,0.156,-8.064,0.0299,81.024,0.242,False,0
Sleeping Beauty Waltz,Pyotr Ilyich Tchaikovsky,1998.0,0.902,0.276,279627.0,0.216,A#/Bb,0.105,-16.545,0.0398,105.224,0.314,False,0
Betrayal & Desolation,James Horner,1995.0,0.5329999999999999,0.086,467773.0,0.0633,G,0.0812,-24.182,0.0389,84.088,0.0355,False,0
Łzy szczęścia,Selavi,1995.0,0.147,0.648,248000.0,0.8759999999999999,C#/Db,0.114,-11.996,0.0473,145.19799999999995,0.983,False,0
Nebo zna,Luna,1999.0,0.251,0.792,281000.0,0.6559999999999999,A#/Bb,0.0846,-6.729,0.0326,107.035,0.879,False,0
Les Bicyclettes De Belsize (Lgs. Walzer 30 T/M),Hugo Strasser Und Sein Tanzorchester,1996.0,0.573,0.349,178107.0,0.189,F,0.411,-13.776,0.0274,88.92200000000003,0.166,False,0
"Symphony No.4 In D Minor, Op.120: 1. Ziemlich langsam - Lebhaft",Robert Schumann,1990.0,0.942,0.204,660133.0,0.19,D,0.109,-18.053,0.0366,89.48700000000002,0.132,False,0
Honeybee Inn,Nobuo Uematsu,1997.0,0.464,0.8590000000000001,232640.0,0.595,G#/Ab,0.0817,-14.325,0.0602,173.252,0.969,False,0
"Swan Lake, Ballet suite, op. 20a: I. Scene "" Lake in the Moonlight """,Symphonic Festival Orchestra,1991.0,0.917,0.0928,194267.0,0.155,E,0.0917,-18.762,0.0389,71.435,0.0396,False,0
Thunder,Xguru,1999.0,0.00406,0.603,153667.0,0.812,D,0.0698,-5.954,0.0292,137.636,0.542,False,0
Chhod Aaye Hum,Vishal Bhardwaj,1996.0,0.706,0.541,312987.0,0.512,C,0.105,-7.954,0.0318,93.937,0.193,False,0
Ne Pitaj Za Mene,Patrola,1997.0,0.348,0.575,174507.0,0.561,F#/Gb,0.196,-12.512,0.0321,140.641,0.833,False,0
Growin' Up In the Hood,Compton's Most Wanted,1991.0,0.0945,0.858,251867.0,0.657,D,0.258,-11.2,0.269,89.988,0.622,False,0
For an Angel,Paul van Dyk,1994.0,0.00206,0.78,381893.0,0.926,G,0.132,-8.751,0.0443,137.99200000000002,0.6659999999999999,False,0
Unchained Melody - Orchestral,Maurice Jarre,1990.0,0.308,0.13,239746.0,0.146,D,0.171,-18.899,0.0401,97.569,0.0399,False,0
Intro,Poppa LQ,1995.0,0.398,0.5770000000000001,97000.0,0.168,C#/Db,0.589,-21.1,0.536,78.222,0.63,False,0
Say You Love Me,Simply Red,1998.0,0.0762,0.691,224333.0,0.563,D,0.0942,-10.658,0.0266,88.11200000000002,0.562,False,0
White Sandy Beach Of Hawai'i,Israel Kamakawiwo'ole,1993.0,0.903,0.716,157133.0,0.144,F,0.0999,-15.539,0.0372,116.563,0.637,False,0
Cavern,Phish,1994.0,0.27,0.46,261667.0,0.877,D,0.6509999999999999,-6.172999999999999,0.0823,121.683,0.457,False,0
Poo Pookum Oosai,Sujatha,1997.0,0.0302,0.8290000000000001,404307.0,0.578,D,0.0962,-12.636,0.0726,100.007,0.713,False,0
Waste,KMFDM,1997.0,0.000139,0.511,220587.0,0.898,B,0.4370000000000001,-4.896,0.198,86.902,0.3229999999999999,False,0
Kuolen ikävään,101,1997.0,0.0416,0.759,256227.0,0.947,F#/Gb,0.161,-10.796,0.046,140.039,0.902,False,0
Phố đêm,Dan Nguyen,1991.0,0.89,0.507,319000.0,0.44,E,0.381,-8.65,0.0411,77.982,0.258,False,0
Ko Seje Seme Zla,Ipce Ahmedovski,1991.0,0.727,0.419,180027.0,0.6809999999999999,A#/Bb,0.208,-9.788,0.253,210.082,0.932,False,0
Bizarre Love Triangle - Mj Lan & Vredus Mix,Commercial Breakup,1999.0,0.00032,0.703,203960.0,0.804,E,0.109,-6.1320000000000014,0.032,132.15,0.969,False,0
"Concerto in D Major, RV 90, ""Il gardellino"": II. Largo",Antonio Vivaldi,1998.0,0.993,0.182,196867.0,0.063,D,0.0648,-22.89,0.042,90.219,0.174,False,0
If You Had My Love - Radio Edit,Jennifer Lopez,1999.0,0.0656,0.6859999999999999,227227.0,0.621,B,0.0763,-6.678999999999999,0.0332,94.001,0.8,False,0
Do Zludzenia,Kasia Kowalska,1994.0,0.0465,0.5329999999999999,309693.0,0.362,A,0.1,-10.097,0.032,128.173,0.181,False,0
"Symphony No. 5 in C Minor, Op. 67: 2. Andante con moto",Ludwig van Beethoven,1995.0,0.955,0.125,600000.0,0.0242,G#/Ab,0.0644,-19.71,0.0357,80.6,0.0652,False,0
B Boys Will B Boys,Black Star,1998.0,0.0163,0.765,156027.0,0.836,E,0.271,-9.132,0.199,107.004,0.441,False,0
Kapitel 12 - Das verhexte Osterei (Folge 066),Bibi Blocksberg,1997.0,0.413,0.754,94168.0,0.48,C#/Db,0.0717,-16.206,0.941,73.01,0.691,False,0
Pieni ystäväin,Timo Turunen,1991.0,0.861,0.645,220893.0,0.404,D,0.191,-10.348,0.0312,90.959,0.481,False,0
Tied Up,LFO,1996.0,0.000399,0.5720000000000001,321360.0,0.98,G,0.0606,-4.933,0.0997,109.994,0.405,False,0
Organ Donor - Extended Overhaul,DJ Shadow,1998.0,0.00291,0.6509999999999999,265867.0,0.6970000000000001,G#/Ab,0.251,-6.7970000000000015,0.0312,110.129,0.69,False,0
L'accordéoniste,Les Hurlements D'leo,1999.0,0.614,0.307,182497.0,0.6779999999999999,E,0.251,-6.516,0.108,159.519,0.532,False,0
Mä käännyn hiljaa pois,J. Karjalainen Yhtyeineen,1994.0,0.65,0.644,187933.0,0.636,E,0.293,-6.9510000000000005,0.0239,92.044,0.617,False,0
Der Weihnachtsmann und sein Geheimnis - Teil 3,Weihnachtsmann & Co.KG,1997.0,0.595,0.595,90334.0,0.83,F,0.64,-10.267,0.878,135.671,0.884,False,0
El Sinaloense,Banda Sinaloense MM,1998.0,0.29,0.564,140160.0,0.622,G#/Ab,0.184,-9.681,0.0405,101.994,0.969,False,0
Semah,Sabahat Akkiraz,1996.0,0.594,0.713,381507.0,0.344,F,0.087,-9.756,0.0341,83.06,0.889,False,0
End Of All Days,Rage,1996.0,8.48e-05,0.496,284560.0,0.935,G#/Ab,0.408,-5.575,0.0477,94.981,0.448,False,0
Полечу за тобой,Ruki Vverh!,1999.0,0.0183,0.615,278373.0,0.885,A,0.0837,-9.358,0.0358,117.957,0.425,False,0
101 - Opfer fliegen 1. Klasse - Teil 21,TKKG,1997.0,0.312,0.598,87827.0,0.5589999999999999,F,0.327,-11.478,0.8390000000000001,72.79,0.8859999999999999,False,0
Kapitel 13: Ein neues Kostüm für den Weihnachtsmann,Weihnachtsmann & Co.KG,1997.0,0.529,0.532,88640.0,0.6629999999999999,D,0.213,-10.273,0.653,129.918,0.194,False,0
Come Tomorrow,Ugly Kid Joe,1992.0,0.00273,0.298,293640.0,0.7709999999999999,G#/Ab,0.11,-8.746,0.0389,152.186,0.648,False,0
Cryin' - Live Version,Aerosmith,1998.0,0.000604,0.334,310867.0,0.879,A,0.985,-5.317,0.0625,106.371,0.321,False,0
Kapitel 18: Leons Weihnachten,Weihnachtsmann & Co.KG,1997.0,0.5379999999999999,0.573,124920.0,0.596,F,0.413,-11.201,0.691,121.485,0.478,False,0
"Behind The Scenes (feat. Yukmouth, Poppa LQ, & and Jiboh)",Cool Nutz,1997.0,0.0119,0.867,295387.0,0.594,D,0.0397,-6.551,0.247,91.967,0.8170000000000001,False,0
Kuli Jalanan,Iwan Fals,1993.0,0.0688,0.665,229853.0,0.583,G,0.394,-7.782,0.0305,120.932,0.409,False,0
İki İki Dört Eder,İbrahim Tatlıses,1999.0,0.727,0.768,215027.0,0.8290000000000001,F,0.144,-6.723,0.187,110.093,0.883,False,0
Stoned Raiders,Cypress Hill,1995.0,0.248,0.6609999999999999,174133.0,0.522,G,0.443,-12.252,0.476,181.332,0.394,False,0
Kick Your Game,TLC,1994.0,0.103,0.77,254133.0,0.679,C,0.15,-6.488,0.061,95.885,0.845,False,0
"Dr Mönsch Isch Wie Dä, Wo Dr Zug Het Verpasst",Mani Matter,1996.0,0.723,0.6990000000000001,72773.0,0.319,A,0.87,-13.384,0.399,104.852,0.794,False,0
Ain't A Damn Thang Changed,Wc And The Maad Circle,1991.0,0.0977,0.8079999999999999,212293.0,0.823,G,0.4270000000000001,-8.764,0.365,96.346,0.677,False,0
Men Lha,Dechen Shak-Dagsay,1999.0,0.956,0.124,387093.0,0.0395,B,0.0753,-19.157,0.0423,75.51100000000002,0.0342,False,0
103 - Mörderischer Stammbaum - Teil 01,TKKG,1997.0,0.279,0.458,70280.0,0.631,C,0.294,-6.001,0.4,82.801,0.716,False,0
Ingen Som Kjem,E-76,1991.0,0.6940000000000001,0.637,211560.0,0.499,D,0.102,-9.744,0.0359,102.926,0.963,False,0
"Rusalka, Op.114 / Act 3: Vyrvána zivotu v hlubokou samotu",Antonín Dvořák,1998.0,0.951,0.173,285640.0,0.0524,F,0.276,-21.435,0.0386,87.045,0.0383,False,0
Way Down The Line,The Offspring,1997.0,0.042,0.428,156773.0,0.973,G,0.0302,-3.221,0.181,169.44799999999995,0.534,False,0
Big My Secret,Michael Nyman,1993.0,0.984,0.422,172667.0,0.11,D,0.0722,-23.377,0.0392,77.475,0.21,False,0
"Messiah, HWV 56, Part II: ""Hallelujah!""",George Frideric Handel,1994.0,0.929,0.457,214800.0,0.182,C#/Db,0.103,-19.423,0.0362,120.217,0.343,False,0
Xnamis U Es - Katak Erg,Hovik Khachatryan,1995.0,0.103,0.439,307333.0,0.873,B,0.146,-9.158,0.0743,186.236,0.799,False,0
Ku'uipo Ku'u Lei,Keola Beamer,1995.0,0.981,0.4970000000000001,223067.0,0.0806,C,0.109,-19.622,0.0536,131.849,0.328,False,0
Bayernland,Zither Manä,1993.0,0.929,0.525,266573.0,0.249,D,0.923,-14.673,0.0639,112.484,0.286,False,0
Xweş Bihare Rabin Temaşekin,Zozan,1996.0,0.961,0.281,187520.0,0.655,C#/Db,0.212,-4.808,0.0796,177.067,0.841,False,0
Ssendu (Voie Lactée),Idir,1991.0,0.7929999999999999,0.536,190733.0,0.241,E,0.108,-18.531,0.0297,104.992,0.461,False,0
The Mummers' Dance,Loreena McKennitt,1997.0,0.395,0.547,370667.0,0.45,C,0.0939,-11.611,0.0287,120.236,0.309,False,0
Breakaway,ZZ Top,1994.0,0.205,0.563,297400.0,0.405,D#/Eb,0.38,-11.342,0.0309,160.99,0.615,False,0
What Dwells Within,Bolt Thrower,1991.0,1.73e-06,0.111,258400.0,0.875,C#/Db,0.0816,-12.455,0.0717,86.387,0.105,False,0
Alles O.K.,Klostertaler,1999.0,0.145,0.459,162067.0,0.8,G,0.201,-7.263,0.0413,202.015,0.965,False,0
NPOKMOP,Éric Serra,1990.0,0.7340000000000001,0.51,245267.0,0.253,D,0.104,-18.859,0.051,175.472,0.0576,False,0
In der letzten Stunde des Tages,Enno,1995.0,0.0343,0.5710000000000001,312453.0,0.6829999999999999,A,0.405,-8.656,0.0359,109.372,0.5579999999999999,False,0
Kapitel 02 - Der Pferdetausch (Folge 037),Bibi und Tina,1999.0,0.515,0.8270000000000001,101247.0,0.383,A#/Bb,0.448,-17.594,0.937,42.651,0.764,False,0
"Double Concerto for Violin and Piano in D Minor, MWV O4: I. Allegro",Felix Mendelssohn,1998.0,0.893,0.303,1074480.0,0.165,D,0.132,-22.309,0.0433,133.221,0.175,False,0
Будьте здоровы!,Ruki Vverh!,1998.0,0.136,0.778,238373.0,0.95,C,0.114,-9.538,0.0671,140.001,0.421,False,0
Get A Grip,Aerosmith,1993.0,0.0301,0.609,238560.0,0.923,A,0.206,-3.011,0.0504,104.829,0.8440000000000001,False,0
Tak byvaet,Voskresenie,1996.0,0.104,0.6709999999999999,177233.0,0.6759999999999999,E,0.129,-12.077,0.0616,151.991,0.73,False,0
L'esperanza - Single Edit,Sven Väth,1993.0,0.021,0.695,235227.0,0.784,E,0.139,-16.599,0.0462,119.86,0.227,False,0
I Started A Joke - Live At The MGM Grand,Bee Gees,1998.0,0.247,0.409,168373.0,0.542,G,0.979,-8.181000000000001,0.0265,83.478,0.363,False,0
Corpses In Their Mouths,Ian Brown,1998.0,0.00557,0.779,249267.0,0.529,A#/Bb,0.11,-12.243,0.0382,108.804,0.917,False,0
"Hungarian Dances, WoO 1: No. 1 in G Minor: No. 1 in G minor",Johannes Brahms,1995.0,0.898,0.162,191027.0,0.166,G,0.101,-20.208,0.0387,73.324,0.3720000000000001,False,0
Settle For Nothing,Rage Against The Machine,1992.0,0.0299,0.501,286667.0,0.654,E,0.172,-5.204,0.038,97.972,0.304,False,0
Rangers Rangers,QPR Football Team 1972,1999.0,0.239,0.647,182147.0,0.672,C,0.102,-7.049,0.0732,107.693,0.679,False,0
La Soupe Aux Choux: Oxo La Terre,Raymond Lefèvre,1998.0,0.8540000000000001,0.7559999999999999,170907.0,0.282,F,0.147,-11.569,0.0595,62.184,0.621,False,0
"Die tote Stadt, Op. 12, Act III: Prelude",Erich Wolfgang Korngold,1997.0,0.985,0.279,164533.0,0.202,G,0.6779999999999999,-21.113000000000003,0.0422,81.23,0.287,False,0
Titkos üzenet,TNT,1997.0,0.125,0.732,216787.0,0.943,G,0.726,-7.343,0.0352,140.016,0.976,False,0
Traveller,JW Roy,1999.0,0.173,0.5720000000000001,232267.0,0.662,A#/Bb,0.103,-7.765,0.0353,78.164,0.6890000000000001,False,0
"River Deep, Mountain High - Rerecorded",Ike & Tina Turner,1996.0,0.148,0.5489999999999999,237533.0,0.866,A#/Bb,0.1,-11.300999999999998,0.0513,156.546,0.83,False,0
Zjutraj pa domov,Ansambel bratov Avsenik,1993.0,0.848,0.802,164920.0,0.5,C#/Db,0.14,-9.847,0.0474,135.96,0.966,False,0
Do You Really Want Me (Show Respect) (QDIII Mix),Robyn,1995.0,0.158,0.6559999999999999,229373.0,0.794,C,0.0843,-4.654,0.0352,89.94200000000002,0.921,False,0
I Don't Wanna Kiss You Goodnight,LFO,1999.0,0.309,0.612,245360.0,0.758,C,0.0949,-4.123,0.0314,128.015,0.579,False,0
Ain't That A Bitch,Aerosmith,1997.0,0.0238,0.487,325240.0,0.831,C,0.183,-4.585,0.0382,127.991,0.3,False,0
No Lloraré,Pk2,1994.0,0.253,0.7090000000000001,224258.0,0.629,F#/Gb,0.155,-6.791,0.0239,95.911,0.926,False,0
Комбат,Lyube,1996.0,0.487,0.716,304693.0,0.525,C,0.0959,-7.842,0.0269,114.071,0.56,False,0
The Who,Hieroglyphics,1998.0,0.0622,0.72,269000.0,0.627,G,0.315,-8.186,0.337,91.911,0.517,False,0
Sir Psycho Sexy,Red Hot Chili Peppers,1991.0,0.00141,0.581,496627.0,0.7,E,0.267,-10.664,0.0595,154.98,0.521,False,0
İkinci Bahar,Özdemir Erdoğan,1997.0,0.853,0.406,195027.0,0.232,G,0.194,-19.399,0.051,138.129,0.454,False,0
Вороны,ДДТ,1996.0,0.882,0.72,243773.0,0.131,C,0.112,-16.980999999999998,0.0574,149.472,0.354,False,0
"Merry Christmas, Happy Holidays",*NSYNC,1998.0,0.104,0.643,255307.0,0.939,F,0.8809999999999999,-3.967,0.0463,104.999,0.7559999999999999,False,0
Erotiko - Live,Notis Sfakianakis,1997.0,0.555,0.455,291733.0,0.397,F,0.713,-12.116,0.032,126.464,0.261,False,0
Brug Dit Hjerte Som Telefon,Martin Brygmann,1997.0,0.193,0.565,278040.0,0.674,E,0.132,-8.34,0.0304,113.983,0.612,False,0
Kapitel 15: Die Weihnachtsmann-Prüfung,Weihnachtsmann & Co.KG,1997.0,0.522,0.659,193760.0,0.6659999999999999,D#/Eb,0.447,-11.913,0.945,87.425,0.7490000000000001,False,0
080 - Geheimakte Ufo - Teil 10,Die drei ???,1998.0,0.257,0.609,84693.0,0.631,C,0.531,-8.747,0.552,101.419,0.581,False,0
"Carmen, WD 31 / Act 1: Prelude to Act 1 - Excerpt",Georges Bizet,1991.0,0.7559999999999999,0.343,124053.0,0.411,A,0.657,-15.97,0.0425,136.381,0.618,False,0
That's How Rhythm Was Born - 78rpm Version,The Boswell Sisters,1995.0,0.871,0.8340000000000001,173493.0,0.266,G#/Ab,0.144,-13.61,0.273,98.441,0.925,False,0
Tortura Nonnahi,Berri Txarrak,1997.0,0.00295,0.35,341267.0,0.923,D,0.349,-4.315,0.0888,97.592,0.366,False,0
Tschekistenlied,Erich-Weinert-Ensemble,1990.0,0.6509999999999999,0.636,135080.0,0.491,D#/Eb,0.326,-8.684,0.0331,64.131,0.7929999999999999,False,0
Kalbim Ege'de Kaldı,Sezen Aksu,1993.0,0.539,0.445,293573.0,0.121,F#/Gb,0.0978,-18.745,0.134,162.92600000000004,0.291,False,0
Kamia kxi anaspalo,Giorgos Saskalidis,1995.0,0.81,0.501,281000.0,0.458,E,0.0802,-10.81,0.0346,111.235,0.438,False,0
"088 - Kampf um das Zauberschwert ""Drachenauge"" - Teil 02",TKKG Retro-Archiv,1994.0,0.792,0.508,100280.0,0.957,C#/Db,0.938,-5.027,0.6729999999999999,134.822,0.3720000000000001,False,0
Macao Kyoto,Oliver Shanti & Friends,1993.0,0.722,0.182,285520.0,0.21,D#/Eb,0.336,-15.314,0.0362,92.883,0.0582,False,0
"Rinaldo, HWV 7a: Lascia ch'io pianga (Air de Almirena)",Derek Lee Ragin,1994.0,0.981,0.342,243200.0,0.0694,E,0.0957,-19.147,0.0535,123.867,0.0901,False,0
One PM Again,Yo La Tengo,1997.0,0.779,0.499,145667.0,0.386,C,0.0951,-14.19,0.0292,141.035,0.425,False,0
107 - Lösegeld für einen Irrtum - Teil 22,TKKG,1998.0,0.119,0.7170000000000001,86840.0,0.346,G,0.197,-13.794,0.561,123.09,0.662,False,0
"Gde cu sad, moja ruzo",Dzej Ramadanovski,1992.0,0.764,0.601,210960.0,0.375,G,0.0652,-12.068,0.0324,120.069,0.378,False,0
K.O.S. (Determination),Black Star,1998.0,0.339,0.759,289200.0,0.521,B,0.109,-8.482000000000001,0.452,91.222,0.779,False,0
Зурбаган,Vladimir Presnyakov,1996.0,0.763,0.652,313600.0,0.539,C,0.151,-8.726,0.0273,128.392,0.555,False,0
Whisky - 2003 Remaster,Dzem,1999.0,0.547,0.396,308320.0,0.466,C,0.17,-10.529000000000002,0.0327,139.845,0.447,False,0
Sex Me (Part I) / Sex Me (Part II),R. Kelly,1993.0,0.116,0.7090000000000001,687493.0,0.475,C#/Db,0.208,-10.823,0.131,125.818,0.526,False,0
Twenty Eighth Parallel,Vangelis,1992.0,0.964,0.16,314333.0,0.079,F,0.121,-18.206,0.0353,72.619,0.0376,False,0
Die Säulen der Erde - Teil 14,Ken Follett,1999.0,0.544,0.581,705160.0,0.303,F,0.209,-19.26,0.928,83.523,0.526,False,0
HOT LIMIT,T.M.Revolution,1999.0,0.0633,0.515,219507.0,0.995,B,0.0848,-3.39,0.0523,138.014,0.8320000000000001,False,0
Es geht mir gut,Westernhagen,1994.0,0.0826,0.705,291067.0,0.8220000000000001,D,0.0332,-9.517,0.0309,124.357,0.968,False,0
Iti Miri Nma,Sékouba Bambino,1997.0,0.718,0.7070000000000001,280333.0,0.873,C,0.258,-6.315,0.0383,117.972,0.901,False,0
Devil In Disguise,Yngwie Malmsteen,1990.0,0.023,0.473,371600.0,0.733,G#/Ab,0.0715,-11.68,0.0437,77.47399999999998,0.302,False,0
So Young - MTV Unplugged Version,The Corrs,1999.0,0.0611,0.5589999999999999,287293.0,0.8190000000000001,G,0.851,-6.191,0.0294,105.863,0.701,False,0
Im Wiecej Ciebie Tym Mniej,Natalia Kukulska,1997.0,0.632,0.6609999999999999,284800.0,0.404,E,0.0592,-7.2360000000000015,0.0236,99.977,0.13,False,0
El Verde de Tus Ojos,Kiko Rodriguez,1994.0,0.456,0.716,236933.0,0.345,D,0.091,-12.592,0.055,142.359,0.916,False,0
Making Plans / Gathering the Clans,James Horner,1995.0,0.614,0.209,111933.0,0.225,G,0.103,-18.534,0.0362,127.16,0.125,False,0
Kisi Neembaz Se Shehar Mein,lqbal Kashmiri,1996.0,0.511,0.4270000000000001,351132.0,0.696,C#/Db,0.0867,-3.161,0.0506,86.791,0.4370000000000001,False,0
Tanzlied aus Tu - Tzing,Fredrik Vahle,1995.0,0.851,0.408,200733.0,0.218,D,0.151,-10.379,0.0319,111.806,0.19,False,0
Yraazhy Kys,Shu-de,1994.0,0.738,0.425,82000.0,0.33,C,0.125,-14.616,0.0742,172.46900000000005,0.7979999999999999,False,0
"Wir sind auf der Erde, um glücklich zu sein",G.G. Anderson,1993.0,0.5429999999999999,0.583,199533.0,0.421,E,0.139,-10.578,0.0289,94.978,0.264,False,0
The Furor,AC/DC,1995.0,0.000138,0.491,250693.0,0.7140000000000001,G,0.2,-5.515,0.0266,97.861,0.26,False,0
Pneu Furado,Mastruz Com Leite,1993.0,0.0784,0.737,168867.0,0.6940000000000001,A,0.057,-14.472,0.0418,98.401,0.785,False,0
Per cunat dhe gocat e tirones,Kenge te vjetra qytetare,1997.0,0.514,0.665,280636.0,0.727,C,0.112,-6.999,0.0697,95.011,0.769,False,0
Satellite,Dave Matthews Band,1994.0,0.176,0.711,291640.0,0.6859999999999999,G#/Ab,0.0791,-6.484,0.0286,125.373,0.57,False,0
Kapitel 15: Das Super-Kaninchen,Weihnachtsmann & Co.KG,1997.0,0.5589999999999999,0.5479999999999999,212493.0,0.6459999999999999,F,0.72,-11.194,0.942,78.57,0.769,False,0
Kapitel 6: Mission im Weltraum,Weihnachtsmann & Co.KG,1997.0,0.748,0.635,182493.0,0.652,F,0.755,-9.514,0.8290000000000001,108.177,0.588,False,0
CD Bonus Track: No Coke (Float Rmx),Dr. Alban,1991.0,0.363,0.89,229133.0,0.562,F,0.0827,-16.340999999999998,0.0647,95.972,0.951,False,0
Recuerdos De La Alhambra (with The Royal Philharmonic Orchestra),Luis Cobos,1998.0,0.00754,0.621,233333.0,0.589,A,0.47,-16.027,0.0751,98.12,0.75,False,0
Kapitel 36: Das Dschungelbuch,Disney - Das Dschungelbuch,1997.0,0.804,0.682,78747.0,0.501,F,0.116,-8.883,0.359,103.882,0.846,False,0
Plakala Je,Toma Zdravkovic,1990.0,0.0474,0.49,228157.0,0.799,G,0.161,-7.772,0.0436,96.196,0.71,False,0
Pass The Bone,GZA,1991.0,0.0902,0.888,233733.0,0.617,B,0.0944,-14.836,0.213,102.581,0.802,False,0
Kako su zli dedaci razbucali proslavu godišnjice braka kod mog druga Jevrema,Djordje Balasevic,1991.0,0.473,0.8390000000000001,280360.0,0.265,D,0.0814,-16.575,0.0583,111.32,0.888,False,0
Kapitel 08 - Amadeus ist krank (Folge 002),Bibi und Tina,1991.0,0.6729999999999999,0.6659999999999999,94226.0,0.4370000000000001,A,0.708,-13.25,0.949,64.374,0.695,False,0
Cwm Rhondda (Wele'N Sefyll Rhwng Y Myrtwydd),Cymanfa Treforus,1993.0,0.924,0.165,233307.0,0.239,A,0.138,-18.117,0.0365,111.774,0.357,False,0
Murder,UGK,1996.0,0.152,0.866,232200.0,0.605,D,0.3720000000000001,-6.972,0.37,86.196,0.723,False,0
Aerith's Theme,Nobuo Uematsu,1997.0,0.926,0.176,258227.0,0.0943,D,0.218,-12.231,0.0341,144.632,0.062,False,0
Hitler As Kalki (SDM),Current 93,1992.0,0.0855,0.292,988013.0,0.546,A,0.423,-9.027,0.0332,103.423,0.265,False,0
Naturmystikk,Ulver,1995.0,0.922,0.7,175726.0,0.201,B,0.116,-13.049,0.0364,104.811,0.115,False,0
