track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Breathe Again,Toni Braxton,0.689,0.677,C,-6.36,0.0326,0.0704,0.0877,0.259,153.919,269173,1994,35,True
The Lion Sleeps Tonight (Wimoweh),The Tokens,0.321,0.474,F,-9.383,0.0348,0.743,0.204,0.804,121.199,162093,1994,13,True
I Swear,All-4-One,0.532,0.407,F#/Gb,-9.658,0.0233,0.235,0.117,0.23,83.207,259853,1994,30,True
Bump N' Grind,R. Kelly,0.621,0.481,B,-8.016,0.0371,0.0984,0.241,0.679,65.004,256133,1994,25,True
Around The World,Daft Punk,0.956,0.795,G,-5.311,0.15,0.00356,0.0906,0.841,121.294,429533,1998,20,True
"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,0.309,0.181,A#/Bb,-17.022,0.0337,0.87,0.118,0.146,124.711,241013,1994,26,True
Round And Round,Tevin Campbell,0.79,0.591,G,-8.805,0.0935,0.00335,0.0338,0.725,107.197,293053,1991,29,True
Your Love Keeps Working On Me,Jody Watley,0.722,0.782,A#/Bb,-6.99,0.0447,0.0353,0.0792,0.721,101.11,279000,1993,2,True
Floatin' On Your Love,The Isley Brothers Featuring Angela Winbush,0.653,0.373,B,-7.758,0.0578,0.677,0.119,0.789,90.309,249067,1997,18,True
On & On,Erykah Badu,0.762,0.403,B,-10.423,0.158,0.0396,0.256,0.346,80.476,226133,1997,19,True
Somebody's Crying,Chris Isaak,0.539,0.579,F,-8.058,0.0291,0.231,0.265,0.718,114.339,168280,1995,20,True
Lifestyles Of The Rich And Shameless,Lost Boyz,0.732,0.656,D,-10.322,0.188,0.00143,0.0787,0.567,92.337,260760,1995,6,True
Celebration/Take Your Chance,Fun Factory,0.53,0.884,F#/Gb,-9.811,0.0679,0.00357,0.554,0.179,148.03,452200,1996,12,True
Heaven's What I Feel,Gloria Estefan,0.62,0.903,F,-5.045,0.0383,0.18,0.12,0.427,130.992,301600,1998,20,True
Justified And Ancient,The KLF Featuring Tammy Wynette,0.617,0.872,G#/Ab,-12.305,0.048,0.0158,0.408,0.504,111.458,216271,1992,18,True
Come See Me,112,0.701,0.378,F,-9.259,0.0664,0.0263,0.0649,0.604,83.796,265760,1997,20,True
Daydreamin',Tatyana Ali,0.882,0.57,C#/Db,-7.565,0.0832,0.0886,0.0932,0.815,96.785,300133,1998,17,True
Save Me,Lisa Fischer,0.655,0.902,F,-8.038,0.0357,0.0401,0.0722,0.787,116.255,284960,1991,6,True
Fool For Your Loving,Whitesnake,0.503,0.943,A,-4.951,0.0403,0.00171,0.253,0.536,125.861,248547,1990,22,True
Crazy Little Thing Called Love,Dwight Yoakam,0.464,0.81,F,-3.845,0.0724,0.0763,0.0574,0.881,166.366,141493,1999,10,True
Listen To Your Heart,Roxette,0.539,0.583,C#/Db,-4.935,0.0275,0.108,0.111,0.337,86.063,328093,1990,22,True
So What'cha Want,Beastie Boys,0.695,0.978,F,-3.556,0.274,0.0764,0.069,0.706,171.093,217067,1992,5,True
I Miss You,Aaron Hall,0.713,0.754,F#/Gb,-5.277,0.0271,0.0298,0.136,0.564,120.079,381733,1994,23,True
Bring It On,Keith Washington,0.792,0.302,A,-8.273,0.0397,0.236,0.182,0.396,117.614,270347,1998,13,True
Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",0.874,0.498,G#/Ab,-9.108,0.233,0.00791,0.102,0.599,81.998,257467,1998,20,True
All I Have To Give,Backstreet Boys,0.731,0.574,C#/Db,-7.114,0.029,0.0644,0.0675,0.392,95.995,276573,1999,21,True
Chattahoochee,Alan Jackson,0.606,0.706,C,-9.665,0.0379,0.362,0.16,0.819,174.533,148160,1993,20,True
Where The Green Grass Grows,Tim McGraw,0.479,0.698,G,-7.914,0.0277,0.198,0.126,0.673,159.699,201600,1998,4,True
Sweet Potatoe Pie,Domino,0.799,0.601,C#/Db,-10.785,0.201,0.00997,0.149,0.842,93.065,211853,1994,19,True
Dance Naked,John Mellencamp,0.765,0.847,F#/Gb,-6.629,0.0308,0.182,0.0401,0.861,128.502,180427,1995,17,True
For You,The Outfield,0.623,0.675,A#/Bb,-9.196,0.0309,0.226,0.156,0.633,118.9,267280,1991,18,True
Cuts You Up,Peter Murphy,0.63,0.806,E,-10.728,0.0412,0.0228,0.135,0.802,134.467,327133,1990,9,True
Love Crazy,Atlantic Starr,0.59,0.681,A#/Bb,-9.642,0.11,0.00217,0.064,0.846,188.186,286760,1992,8,True
Lucas With The Lid Off,Lucas,0.72,0.678,B,-11.488,0.122,0.347,0.34,0.73,182.425,242893,1995,19,True
Keep On Walkin',CeCe Peniston,0.765,0.712,F#/Gb,-12.111,0.0427,0.00291,0.226,0.655,104.976,270838,1992,21,True
Phenomenon,LL Cool J,0.858,0.618,G,-7.696,0.272,0.00128,0.13,0.484,105.962,243720,1997,9,True
Suicide Blonde,INXS,0.644,0.97,D,-3.166,0.111,0.00274,0.295,0.634,120.328,232010,1990,13,True
Hey Stoopid,Alice Cooper,0.47,0.939,G,-7.782,0.0599,0.00511,0.51,0.3,129.896,273933,1991,5,True
Around The Way Girl,LL Cool J,0.62,0.445,C#/Db,-17.154,0.382,0.00273,0.333,0.587,202.134,248493,1991,23,True
Naked Eye,Luscious Jackson,0.737,0.657,E,-10.962,0.0284,0.0863,0.0953,0.76,131.022,280693,1997,26,True
Summer Girls,LFO,0.814,0.808,G,-5.034,0.155,0.161,0.0616,0.738,99.816,257333,1999,17,True
Sweat (A La La La La Long),Inner Circle,0.787,0.727,C,-7.705,0.224,0.0124,0.157,0.936,173.025,227067,1994,25,True
Renee,Lost Boyz,0.783,0.457,E,-9.747,0.18,0.0442,0.121,0.539,91.996,293867,1996,18,True
God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,0.607,0.507,A#/Bb,-8.294,0.0242,0.112,0.103,0.275,84.938,278440,1999,20,True
Head Over Heels,Allure Featuring NAS,0.848,0.577,A#/Bb,-10.07,0.103,0.08,0.369,0.674,96.045,251707,1997,15,True
Ice Ice Baby,Vanilla Ice,0.979,0.792,D,-2.784,0.0388,0.0025,0.102,0.583,116.012,254467,1991,21,True
3 A.M. Eternal,The KLF,0.631,0.907,C#/Db,-11.208,0.0558,0.00129,0.904,0.805,119.259,192458,1991,19,True
I Wasn't With It,Jesse Powell,0.784,0.619,C,-5.973,0.0887,0.0384,0.0366,0.837,79.907,261600,1998,9,True
Please Forgive Me,Bryan Adams,0.587,0.456,A,-7.011,0.0262,0.516,0.104,0.144,134.11,355640,1994,28,True
Don't Close Your Eyes,KIX,0.481,0.7,F#/Gb,-8.749,0.0342,0.102,0.231,0.218,151.281,252633,1990,23,True
Dreamer,Livin' Joy,0.74,0.762,F,-7.166,0.0418,0.0131,0.283,0.832,127.372,223535,1996,19,True
Wink,Neal McCoy,0.708,0.852,E,-6.177,0.0302,0.0761,0.172,0.93,117.644,162467,1994,4,True
Strange Currencies,R.E.M.,0.325,0.597,C,-7.224,0.0311,0.141,0.264,0.358,182.803,233427,1995,15,True
Cocktales,Too $hort,0.838,0.542,C#/Db,-6.884,0.0951,0.115,0.374,0.239,87.094,366160,1995,9,True
Love And Understanding,Cher,0.668,0.75,C,-9.717,0.0267,0.0332,0.0383,0.646,116.07,282040,1991,15,True
In Paradise,Laissez Faire,0.71,0.846,G,-6.677,0.0835,0.00881,0.347,0.78,122.718,349893,1992,17,True
"Space Jam (From ""Space Jam"")",Quad City DJ's,0.798,0.952,B,-4.78,0.0401,0.064,0.287,0.843,132.031,304960,1997,20,True
Pink Cashmere,Prince,0.731,0.435,C#/Db,-8.338,0.0465,0.568,0.0901,0.861,167.142,374893,1993,9,True
Let's Try It Again,New Kids On The Block,0.554,0.361,G#/Ab,-14.35,0.0257,0.142,0.123,0.278,136.625,231320,1990,8,True
Irresistible,Cathy Dennis,0.711,0.72,C,-10.008,0.026,0.0587,0.0461,0.961,105.039,228600,1993,12,True
Just A Friend,Biz Markie,0.862,0.663,C,-9.004,0.21,0.12,0.318,0.837,85.308,238267,1990,22,True
Do You Want Me,Salt-N-Pepa,0.899,0.451,B,-14.009,0.0511,0.0756,0.044,0.973,121.575,232267,1991,26,True
Tears In Heaven,Eric Clapton,0.695,0.336,A,-12.999,0.0313,0.8,0.701,0.422,79.109,280000,1992,26,True
Lyin' To Myself,David Cassidy,0.858,0.482,G,-6.81,0.0308,0.295,0.085,0.374,100.032,227160,1991,16,True
Rebirth Of Slick (Cool Like Dat),Digable Planets,0.884,0.334,C#/Db,-18.943,0.228,0.0476,0.107,0.571,98.315,261267,1993,20,True
Flava In Ya Ear,Craig Mack,0.52,0.847,A,-5.3,0.427,0.272,0.325,0.799,177.371,302013,1995,25,True
Building A Mystery,Sarah McLachlan,0.505,0.518,D,-8.601,0.023,0.403,0.129,0.472,81.019,247307,1998,22,True
Unbelievable,EMF,0.637,0.849,C#/Db,-6.855,0.0362,0.000341,0.141,0.936,104.074,209813,1991,23,True
Love At First Sight,Styx,0.62,0.608,A#/Bb,-8.665,0.0294,0.318,0.0809,0.566,115.826,276440,1991,16,True
Me-U=Blue,Glenn Medeiros (Featuring The Stylistics),0.629,0.532,A#/Bb,-12.164,0.0288,0.0122,0.321,0.397,76.143,255333,1990,4,True
Lost In Your Eyes,The Jeff Healey Band,0.481,0.63,G,-7.503,0.0263,0.0656,0.0559,0.435,80.831,305707,1993,3,True
You Bring Me Up,K-Ci & JoJo,0.763,0.692,B,-3.934,0.156,0.0654,0.0863,0.752,90.894,263693,1997,20,True
I Don't Wanna Cry,Mariah Carey,0.641,0.504,G,-12.486,0.031,0.197,0.288,0.276,130.786,288827,1991,19,True
Falling To Pieces,Faith No More,0.545,0.919,D,-7.679,0.0484,0.00272,0.0977,0.387,104.366,313573,1990,3,True
Hold On My Heart,Genesis,0.465,0.365,F,-12.633,0.0295,0.618,0.0747,0.265,171.904,276373,1992,20,True
Don't Let Go (Love),En Vogue,0.618,0.688,F,-5.867,0.0477,0.409,0.3,0.561,78.311,291880,1997,35,True
Someone,The Rembrandts,0.48,0.53,B,-7.214,0.0258,0.406,0.18,0.532,79.598,229707,1991,10,True
Absence Of The Heart,Deana Carter,0.59,0.299,F#/Gb,-10.839,0.0246,0.684,0.0976,0.139,84.981,210733,1998,2,True
Forever,KISS,0.435,0.666,F#/Gb,-10.596,0.031,0.254,0.0541,0.566,176.431,232640,1990,17,True
Real Love,Slaughter,0.435,0.939,E,-3.815,0.046,0.253,0.157,0.537,90.974,219800,1992,8,True
Got Me Waiting,Heavy D & The Boyz,0.809,0.302,D,-15.76,0.309,0.015,0.12,0.546,90.177,271467,1994,20,True
Macarena Christmas,Los Del Rio,0.701,0.559,C#/Db,-9.577,0.0483,0.00312,0.392,0.488,103.222,253267,1997,4,True
Selling The Drama,Live,0.448,0.901,F#/Gb,-6.722,0.0627,0.0121,0.127,0.406,124.525,205413,1994,19,True
See The Lights,Simple Minds,0.601,0.807,D,-8.294,0.0393,0.0326,0.318,0.472,126.075,297987,1991,10,True
You,Candlebox,0.329,0.861,B,-5.855,0.147,0.00789,0.0844,0.599,195.303,297173,1994,18,True
The Day The World Went Away,Nine Inch Nails,0.168,0.235,B,-7.877,0.0404,0.0321,0.0924,0.0618,127.748,273667,1999,5,True
Everything's Gonna Be Alright,Naughty By Nature,0.883,0.647,A#/Bb,-14.054,0.197,0.0633,0.254,0.739,101.649,291867,1992,20,True
Liquid Swords,Genius/GZA,0.704,0.642,C#/Db,-10.11,0.39,0.00704,0.161,0.72,92.09,209973,1995,7,True
Run To You,Whitney Houston,0.372,0.363,G#/Ab,-10.212,0.031,0.632,0.157,0.145,77.079,264333,1993,20,True
Funk Boutique,The Cover Girls,0.629,0.857,F#/Gb,-10.33,0.0396,0.00723,0.083,0.685,115.781,402940,1991,11,True
Cat's In The Cradle,Ugly Kid Joe,0.466,0.511,G#/Ab,-8.78,0.0421,0.696,0.0968,0.354,75.375,250693,1993,20,True
I Can Do That,Montell Jordan,0.809,0.452,A,-4.994,0.0842,0.0577,0.121,0.785,128.79,286400,1999,18,True
My Kinda Girl,Babyface,0.711,0.804,E,-7.148,0.0445,0.0548,0.0732,0.69,99.927,279267,1990,13,True
Expression,Salt-N-Pepa,0.936,0.571,F#/Gb,-10.834,0.0846,0.0347,0.101,0.881,107.738,236240,1990,21,True
I Know Where It's At,All Saints,0.684,0.737,F#/Gb,-7.068,0.053,0.0221,0.154,0.712,97.472,293733,1998,18,True
The Heart Of The Matter,Don Henley,0.579,0.529,D,-11.548,0.025,0.201,0.231,0.38,88.156,322600,1990,21,True
Does Anybody Really Fall In Love Anymore?,Kane Roberts,0.38,0.657,F,-8.379,0.0329,0.0537,0.0808,0.547,176.676,265430,1991,13,True
Cry For You,Jodeci,0.65,0.496,F,-12.349,0.0331,0.305,0.33,0.576,115.775,300907,1994,20,True
Piece Of My Heart,Shaggy (Featuring Marsha),0.756,0.596,E,-7.331,0.201,0.324,0.0884,0.339,82.447,257400,1997,10,True
Hungah,Karyn White,0.715,0.865,G#/Ab,-6.724,0.0669,0.386,0.0396,0.717,98.163,266773,1994,7,True
Back To The Hotel,N2Deep,0.69,0.38,A,-12.845,0.0609,0.000168,0.136,0.305,201.697,304280,1993,30,True
Giving You The Benefit,Pebbles,0.706,0.8,F,-10.496,0.0468,0.144,0.0998,0.931,103.074,341960,1991,22,True
Counting Blue Cars,Dishwalla,0.454,0.79,B,-4.361,0.0285,0.00604,0.225,0.362,100.225,291907,1997,48,True
Someone To Hold,Trey Lorenz,0.594,0.543,E,-10.095,0.0382,0.448,0.0818,0.543,147.956,283293,1993,20,True
Fly To the Angels,Slaughter,0.496,0.576,C,-12.26,0.0352,0.073,0.101,0.371,119.953,272240,1990,18,True
Emotions,Mariah Carey,0.741,0.752,A,-7.009,0.0359,0.0411,0.0233,0.942,114.851,248093,1992,20,True
Come And Get Your Love,Real McCoy,0.736,0.864,G#/Ab,-6.567,0.0397,0.0179,0.345,0.763,108.828,194560,1995,20,True
Just Like You,Robbie Nevil,0.697,0.716,D,-11.987,0.0408,0.113,0.345,0.847,98.243,246600,1991,14,True
Knock-N-Boots,Wreckx-N-Effect,0.849,0.848,G#/Ab,-5.636,0.284,0.149,0.0746,0.626,103.778,291027,1993,11,True
Deadly Zone,Bounty Killer Featuring Mobb Deep & Rappin' Noyd,0.614,0.67,F#/Gb,-10.758,0.086,0.000283,0.0695,0.938,193.218,301907,1998,7,True
World In My Eyes,Depeche Mode,0.66,0.881,A#/Bb,-7.802,0.0419,0.00737,0.0514,0.949,122.244,267040,1991,10,True
In The Closet,Michael Jackson,0.876,0.782,B,-3.777,0.0685,0.117,0.149,0.622,110.494,390573,1992,20,True
Walk Through Fire,Bad Company,0.626,0.698,G,-10.311,0.0325,0.00316,0.331,0.72,122.965,288560,1991,17,True
Cowboy,Kid Rock,0.608,0.897,C#/Db,-2.921,0.291,0.085,0.108,0.868,166.652,257867,1999,5,True
I'm Not Ready,Keith Sweat,0.753,0.349,A,-9.136,0.0275,0.405,0.0782,0.289,107.971,257907,1999,10,True
Can't Stop Lovin' You,Van Halen,0.609,0.912,A,-3.324,0.0338,0.0734,0.159,0.564,118.035,247467,1995,20,True
Wonder,Natalie Merchant,0.719,0.739,C#/Db,-5.577,0.0419,0.346,0.0581,0.603,115.142,266008,1996,38,True
Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger),0.604,0.814,C#/Db,-9.873,0.0286,0.056,0.29,0.822,108.766,254173,1990,12,True
Picture Postcards From L.A.,Joshua Kadison,0.702,0.439,F,-11.185,0.0288,0.671,0.0971,0.548,135.413,274307,1995,9,True
Here & Now,Letters To Cleo,0.456,0.897,A,-6.81,0.0599,0.00182,0.303,0.346,114.905,218613,1995,13,True
Only My Heart Talkin',Alice Cooper,0.24,0.91,G,-5.78,0.0815,0.0462,0.272,0.192,144.53,286493,1990,3,True
"How Do I Live (From ""Con Air"")",Trisha Yearwood,0.564,0.447,D,-7.174,0.0271,0.615,0.109,0.15,125.827,241380,1997,12,True
Still Got The Blues,Gary Moore,0.189,0.39,A,-14.497,0.0353,0.257,0.122,0.32,169.563,370867,1991,3,True
Cruel Summer,Ace Of Base,0.721,0.842,C#/Db,-1.97,0.0279,0.013,0.076,0.882,109.966,215360,1998,20,True
What Will I Do,Timmy T.,0.609,0.738,C,-6.624,0.0518,0.00481,0.292,0.928,126.234,248173,1990,4,True
Tell Me What You Dream,Restless Heart Featuring Warren Hill,0.666,0.464,C,-10.131,0.0257,0.117,0.328,0.439,94.151,284173,1993,13,True
I'll Never Let You Go,Steelheart,0.341,0.651,C#/Db,-9.829,0.0423,0.0119,0.0875,0.31,143.934,306560,1991,27,True
Slow And Easy,Zapp & Roger,0.759,0.66,F,-8.964,0.0658,0.105,0.114,0.778,140.68,311333,1994,20,True
Melt In Your Mouth,Candyman,0.908,0.539,G,-8.688,0.244,0.0321,0.0495,0.487,98.127,276080,1991,11,True
Six Feet Deep,Geto Boys,0.811,0.502,A#/Bb,-12.377,0.239,0.0778,0.374,0.759,137.81,324333,1993,15,True
Beautiful Girl,INXS,0.675,0.666,B,-6.067,0.027,0.0187,0.112,0.434,120.558,207547,1993,12,True
Something Like That,Tim McGraw,0.507,0.85,F,-5.679,0.0472,0.378,0.0567,0.847,171.8,183733,1999,20,True
Nobody,Keith Sweat Featuring Athena Cage,0.699,0.492,A,-9.449,0.0318,0.484,0.0482,0.388,117.907,264773,1997,35,True
Everything,Jody Watley,0.57,0.692,C,-9.551,0.0303,0.584,0.203,0.693,163.972,255413,1990,23,True
Kiss This Thing Goodbye,Del Amitri,0.687,0.535,G,-13.075,0.0327,0.108,0.316,0.8,117.316,274507,1990,11,True
360 Degrees (What Goes Around),Grand Puba,0.959,0.75,F#/Gb,-7.732,0.171,0.0277,0.0713,0.766,102.418,240867,1993,14,True
5-4-3-2 (Yo! Time Is Up),Jade,0.559,0.706,C#/Db,-6.888,0.167,0.0956,0.768,0.789,178.455,316973,1994,13,True
Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,0.828,0.847,B,-6.828,0.0857,0.000126,0.522,0.331,127.996,320630,1991,16,True
Will You Marry Me?,Paula Abdul,0.623,0.7,B,-7.9,0.0575,0.422,0.31,0.548,149.726,264867,1992,13,True
Missing,Everything But The Girl,0.677,0.484,A,-10.506,0.0324,0.077,0.135,0.697,123.534,247200,1996,55,True
Into Your Arms,The Lemonheads,0.504,0.782,D,-9.27,0.0301,0.0661,0.115,0.619,123.883,164706,1994,14,True
Can't We Try,Rockell [Duet With Collage],0.744,0.769,C,-8.674,0.0395,0.0355,0.113,0.95,132.074,257107,1998,20,True
When Love Cries,Donna Summer,0.67,0.766,E,-11.024,0.0672,0.0976,0.0472,0.456,95.754,319107,1991,5,True
Wind Of Change,Scorpions,0.452,0.524,C,-10.108,0.0351,0.315,0.103,0.246,151.505,312360,1991,25,True
What's It Gonna Be?!,Busta Rhymes Featuring Janet,0.797,0.934,C#/Db,-4.507,0.0926,0.204,0.119,0.519,116.438,324400,1999,20,True
Teddy Bear,G-Wiz,0.621,0.725,F#/Gb,-9.247,0.0952,0.183,0.142,0.847,199.994,258360,1993,11,True
Don't Be Afraid,Aaron Hall,0.507,0.709,A,-6.751,0.0484,0.133,0.447,0.36,135.813,271673,1992,16,True
Personal Jesus,Depeche Mode,0.637,0.682,B,-11.625,0.0366,0.0112,0.0473,0.714,129.983,224907,1990,20,True
Da' Dip,Freak Nasty,0.953,0.428,G#/Ab,-17.199,0.298,0.0079,0.224,0.723,131.737,237000,1997,33,True
Cannonball,The Breeders,0.502,0.758,D#/Eb,-9.76,0.0407,0.00915,0.284,0.729,112.508,213693,1994,20,True
You Were Mine,Dixie Chicks,0.542,0.346,A,-6.598,0.0296,0.342,0.283,0.173,139.856,217807,1999,20,True
The Mummers' Dance,Loreena McKennitt,0.549,0.45,C,-11.568,0.0287,0.401,0.0944,0.289,120.246,367440,1998,20,True
Music Makes Me High,Lost Boyz,0.841,0.599,C#/Db,-3.121,0.161,0.0029,0.296,0.56,94.145,270973,1997,16,True
Where Do You Go,No Mercy,0.734,0.828,A#/Bb,-11.018,0.0318,0.0346,0.071,0.964,127.06,272093,1997,39,True
Move Any Mountain,The Shamen,0.66,0.991,G,-5.288,0.055,0.0031,0.061,0.796,121.467,208560,1992,17,True
Friday I'm In Love,The Cure,0.526,0.762,C,-12.437,0.0342,0.000972,0.338,0.505,136.203,214400,1992,20,True
I'm Your Baby Tonight,Whitney Houston,0.665,0.899,F#/Gb,-7.75,0.0877,0.303,0.445,0.873,165.16,299427,1991,19,True
Sometimes (It's A Bitch),Stevie Nicks,0.674,0.651,A,-7.305,0.0413,0.0987,0.15,0.341,119.926,278373,1991,8,True
Moneytalks,AC/DC,0.65,0.903,G,-3.677,0.0314,0.000841,0.122,0.409,121.896,225947,1991,16,True
I Apologize,Anita Baker,0.581,0.509,B,-10.9,0.0528,0.488,0.0703,0.363,77.255,256200,1995,12,True
All 4 Love,Color Me Badd,0.807,0.75,D,-8.29,0.0315,0.0347,0.149,0.797,106.389,211493,1992,28,True
Blind Man,Aerosmith,0.436,0.792,A,-3.375,0.0341,0.0179,0.0828,0.459,77.523,240533,1995,14,True
It Must Be Love,Ty Herndon,0.622,0.784,E,-4.576,0.0342,0.249,0.121,0.727,115.958,212307,1999,10,True
Mr. Ice Cream Man,Master P,0.806,0.666,C,-5.755,0.117,0.026,0.72,0.571,131.939,307933,1996,9,True
She's So High,Tal Bachman,0.537,0.84,A,-4.626,0.0363,0.2,0.0998,0.211,124.269,224693,1999,28,True
Because Of Love,Janet Jackson,0.764,0.878,F,-5.647,0.0523,0.287,0.18,0.825,112.37,260907,1994,20,True
(She's Got) Skillz,All-4-One,0.942,0.595,G#/Ab,-9.781,0.0458,0.152,0.0861,0.958,100.41,245067,1995,20,True
The Secret Of Life,Faith Hill,0.609,0.698,E,-7.575,0.0397,0.345,0.182,0.627,117.807,254747,1999,18,True
Jimmy Olsen's Blues,Spin Doctors,0.46,0.914,G,-9.349,0.0576,0.00629,0.209,0.536,111.681,278707,1993,9,True
Power Windows,Billy Falcon,0.716,0.568,A,-10.478,0.0293,0.0743,0.0536,0.393,103.027,244373,1991,14,True
Keepin' Up,Alabama,0.677,0.756,E,-7.063,0.0245,0.0272,0.0981,0.805,133.921,185373,1999,8,True
Hit Me Off,New Edition,0.72,0.719,G,-4.571,0.0882,0.185,0.522,0.899,88.987,261400,1997,20,True
Ooh La La,Rod Stewart,0.405,0.681,F,-8.755,0.0359,0.0213,0.0748,0.598,151.235,256133,1998,20,True
Dance Into The Light,Phil Collins,0.612,0.84,G,-5.342,0.0422,0.0252,0.042,0.907,87.862,264827,1997,16,True
Stranger In My Mirror,Randy Travis,0.705,0.7,G#/Ab,-5.626,0.0318,0.617,0.155,0.89,139.818,195467,1999,4,True
I Like To Move It,Reel 2 Real Featuring The Mad Stuntman,0.863,0.781,F,-8.546,0.0785,0.0394,0.125,0.764,122.938,230760,1994,6,True
John Deere Green,Joe Diffie,0.685,0.817,D,-5.683,0.0298,0.15,0.242,0.768,130.41,273000,1994,11,True
Something Happened On The Way To Heaven,Phil Collins,0.656,0.88,F,-4.137,0.0287,0.184,0.272,0.88,114.613,291587,1990,22,True
Alright,Jamiroquai,0.815,0.875,G,-7.822,0.0598,0.174,0.136,0.733,105.805,263920,1997,8,True
She Don't Use Jelly,The Flaming Lips,0.33,0.556,G,-11.494,0.0796,0.207,0.315,0.506,173.828,222279,1995,20,True
She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,0.795,0.916,G,-5.64,0.0811,0.124,0.0624,0.942,102.737,216187,1990,18,True
Juicy/Unbelievable,The Notorious B.I.G.,0.885,0.721,A,-7.157,0.304,0.317,0.12,0.57,97.205,256373,1995,20,True
Jessie,Joshua Kadison,0.648,0.464,G,-11.592,0.0287,0.426,0.262,0.512,142.924,319027,1994,22,True
Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall,0.859,0.754,A#/Bb,-5.534,0.181,0.0469,0.568,0.643,91.994,302600,1999,16,True
Black Coffee,Heavy D & The Boyz,0.846,0.514,A,-15.699,0.171,0.00668,0.0517,0.769,98.063,267800,1995,15,True
Round & Round,Twinz,0.632,0.478,B,-7.921,0.321,0.0111,0.34,0.532,94.644,221067,1995,9,True
I'm Free,The Soup Dragons,0.645,0.931,G,-6.041,0.0752,0.0973,0.0739,0.876,103.273,211693,1990,5,True
Good Times With Bad Boys,Boy Krazy,0.657,0.936,C,-6.232,0.0299,0.444,0.354,0.761,130.171,189001,1993,9,True
Shook Ones Part II,Mobb Deep,0.637,0.878,F#/Gb,-5.506,0.369,0.0762,0.118,0.652,94.921,256333,1995,10,True
Mental Picture,Jon Secada,0.576,0.713,G,-7.808,0.0273,0.125,0.0687,0.498,86.999,261600,1995,20,True
Without Your Love,Angelina,0.732,0.891,D#/Eb,-7.476,0.0298,0.0678,0.089,0.943,134.034,231760,1997,15,True
No Sunshine,Kid Frost,0.75,0.428,C#/Db,-13.714,0.121,0.116,0.127,0.533,77.201,291133,1992,3,True
I Can Make It Better,Luther Vandross,0.714,0.497,C,-7.643,0.0344,0.285,0.0668,0.671,95.817,335480,1997,10,True
I Should Be Laughing,Patty Smyth,0.469,0.483,F#/Gb,-10.681,0.0322,0.275,0.284,0.25,170.958,305933,1993,4,True
None Of Your Business,Salt-N-Pepa,0.765,0.569,F#/Gb,-9.511,0.478,0.191,0.0586,0.747,197.89,213173,1994,22,True
So Much In Love,All-4-One,0.322,0.25,C,-11.451,0.03,0.892,0.12,0.352,137.714,212640,1994,22,True
Not About Romance,Inner Circle,0.697,0.853,D,-4.219,0.0386,0.0193,0.0717,0.687,97.037,215533,1998,6,True
Get Lifted,Keith Murray,0.849,0.549,D,-10.698,0.348,0.53,0.0552,0.696,92.585,242103,1995,10,True
Don't Take It Personal (Just One Of Dem Days),Monica,0.731,0.355,G#/Ab,-12.741,0.0603,0.00864,0.0579,0.529,175.72,258467,1995,29,True
Chains Around My Heart,Richard Marx,0.481,0.467,F#/Gb,-10.442,0.0292,0.134,0.13,0.115,81.054,344600,1993,13,True
Stand By Me,4 The Cause,0.777,0.768,F#/Gb,-9.845,0.0309,0.00324,0.326,0.941,94.958,223208,1998,5,True
You Light Up My Life,LeAnn Rimes,0.347,0.4,D#/Eb,-7.359,0.0273,0.63,0.122,0.108,77.987,217533,1998,20,True
Everybody Be Somebody,Ruffneck Featuring Yavahn,0.758,0.874,B,-4.804,0.0504,0.00202,0.0544,0.621,125.007,280320,1996,7,True
Jus Lyke Compton,DJ Quik,0.805,0.566,G,-12.604,0.177,0.055,0.582,0.658,94.65,251373,1992,11,True
Shut Up And Kiss Me,Mary Chapin Carpenter,0.778,0.75,A,-5.052,0.0417,0.571,0.121,0.961,119.932,220573,1994,6,True
If I Ever Fall In Love,Shai,0.402,0.205,F#/Gb,-11.232,0.038,0.758,0.147,0.42,143.994,189027,1993,27,True
Alright,Janet Jackson,0.667,0.893,B,-7.083,0.0364,0.1,0.549,0.963,111.705,386533,1990,16,True
I Wonder If Heaven Got A Ghetto,2Pac,0.928,0.687,C#/Db,-4.813,0.096,0.105,0.051,0.782,108.054,279853,1998,11,True
A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,0.516,0.32,D,-10.487,0.0303,0.627,0.144,0.131,107.894,243493,1993,23,True
Flow Joe,Fat Joe,0.655,0.706,C#/Db,-12.234,0.205,0.1,0.105,0.606,175.52,256533,1993,2,True
Anything But Down,Sheryl Crow,0.626,0.766,E,-6.486,0.0331,0.0184,0.108,0.561,121.23,258040,1999,13,True
Award Tour,A Tribe Called Quest,0.812,0.6,G,-9.414,0.254,0.00308,0.173,0.555,97.338,226440,1994,18,True
