track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Hero,Enrique Iglesias,0.581,0.651,G,-5.617,0.0392,0.143,0.107,0.146,151.959,264600,2002,34,True
One Of Those Days,Whitney Houston,0.679,0.708,C,-3.844,0.0818,0.312,0.0878,0.82,91.983,255733,2003,19,True
Clap Back,Ja Rule,0.64,0.786,C#/Db,-5.596,0.35,0.0415,0.0527,0.699,96.675,296467,2003,10,True
Jook Gal (Wine Wine),Elephant Man,0.949,0.746,C#/Db,-7.062,0.198,0.131,0.049,0.963,119.894,233360,2004,18,True
Rock Star,Hannah Montana,0.482,0.945,D,-3.969,0.124,0.00436,0.364,0.626,160.792,178560,2008,4,True
Spin,Lifehouse,0.467,0.893,C#/Db,-3.514,0.0556,0.00027,0.0541,0.328,134.772,291600,2003,14,True
The Party's Just Begun,The Cheetah Girls,0.751,0.845,C#/Db,-4.444,0.134,0.102,0.0497,0.927,103.995,189693,2006,2,True
I Hope You Dance,Lee Ann Womack,0.385,0.443,G,-9.627,0.0295,0.0632,0.0898,0.275,151.278,294533,2001,48,True
You Know That I Love You,Donell Jones,0.767,0.494,F#/Gb,-5.349,0.0421,0.136,0.0603,0.801,96.003,260067,2002,20,True
Rich Girl,Gwen Stefani Featuring Eve,0.851,0.679,G,-4.989,0.0434,0.0246,0.154,0.721,98.023,236440,2005,27,True
So Seductive,Tony Yayo Featuring 50 Cent,0.569,0.869,G#/Ab,-3.351,0.215,0.216,0.087,0.707,96.07,210293,2005,15,True
How You Gonna Act Like That,Tyrese,0.733,0.521,D#/Eb,-3.657,0.0457,0.107,0.0692,0.525,112.913,294693,2003,25,True
We Danced,Brad Paisley,0.596,0.465,A,-8.511,0.0253,0.385,0.106,0.141,73.013,225680,2001,20,True
Permanent,David Cook,0.577,0.336,F,-7.263,0.0303,0.804,0.103,0.154,95.927,176520,2009,2,True
Stolen,Dashboard Confessional,0.636,0.838,D#/Eb,-3.988,0.0329,0.00143,0.0573,0.318,101.584,199107,2007,12,True
Something To Be Proud Of,Montgomery Gentry,0.645,0.693,C,-6.481,0.0344,0.0811,0.175,0.553,97.555,256600,2005,20,True
The Way I Am,Ingrid Michaelson,0.877,0.259,F,-9.302,0.0427,0.771,0.108,0.32,119.989,135387,2008,20,True
This Way,Dilated Peoples Featuring Kanye West,0.51,0.863,E,-4.56,0.402,0.155,0.375,0.628,85.599,245827,2004,5,True
Most Girls,P!nk,0.742,0.732,D,-6.046,0.0311,0.0424,0.101,0.695,97.923,298960,2001,27,True
Superwoman,Alicia Keys,0.408,0.494,C,-8.291,0.0476,0.267,0.11,0.136,161.698,274107,2008,7,True
Lifetime,Maxwell,0.695,0.454,A,-7.267,0.0788,0.307,0.0727,0.496,127.986,329413,2002,20,True
Riddle,En Vogue,0.805,0.54,A#/Bb,-5.047,0.0406,0.139,0.0753,0.701,95.999,309813,2000,4,True
A.D.I.D.A.S.,Killer Mike Featuring Big Boi,0.927,0.838,A#/Bb,-2.741,0.227,0.00793,0.488,0.69,93.031,211400,2003,9,True
1 Thing,Amerie,0.612,0.961,A#/Bb,-3.078,0.333,0.107,0.0413,0.867,129.873,238760,2005,20,True
(You Want To) Make A Memory,Bon Jovi,0.51,0.417,C,-7.583,0.0263,0.111,0.116,0.145,148.01,276453,2007,20,True
Rock Yo Hips,Crime Mob Featuring Lil Scrappy,0.847,0.667,F#/Gb,-5.7,0.17,0.0869,0.443,0.707,77.492,226547,2007,20,True
Purple Hills,D12,0.762,0.714,C#/Db,-4.999,0.211,0.0182,0.353,0.696,125.28,303667,2001,15,True
Anything,Jaheim Featuring Next,0.731,0.377,F,-7.907,0.0425,0.0516,0.137,0.452,105.743,287027,2002,20,True
There Is No Arizona,Jamie O'Neal,0.467,0.619,G#/Ab,-6.046,0.0345,0.216,0.0886,0.346,167.907,236107,2001,20,True
Superman (It's Not Easy),Five For Fighting,0.382,0.416,C,-9.303,0.0302,0.0733,0.0719,0.125,102.089,221693,2002,35,True
Gimme The Light,Sean Paul,0.778,0.761,D,-5.529,0.0525,0.141,0.0441,0.923,107.288,228000,2003,39,True
Best Friend,50 Cent & Olivia,0.549,0.636,A#/Bb,-3.923,0.376,0.395,0.0974,0.661,182.363,251547,2006,15,True
Like Toy Soldiers,Eminem,0.52,0.768,G#/Ab,-3.489,0.359,0.0193,0.104,0.398,79.178,296880,2005,11,True
Still Frame,Trapt,0.445,0.932,E,-4.739,0.316,0.000866,0.108,0.51,113.945,271093,2004,20,True
Settlin',Sugarland,0.624,0.934,D#/Eb,-1.825,0.0479,0.112,0.127,0.573,122.056,207067,2007,18,True
Send The Pain Below,Chevelle,0.468,0.851,B,-3.617,0.0398,0.000281,0.0644,0.293,92.079,252360,2003,20,True
I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,0.744,0.368,C#/Db,-6.349,0.0524,0.0702,0.192,0.391,84.018,241307,2006,20,True
Charlene,Anthony Hamilton,0.556,0.346,C,-9.809,0.311,0.536,0.106,0.451,123.869,246773,2005,22,True
"Breathe, Stretch, Shake",Mase Featuring P. Diddy,0.531,0.712,A,-4.887,0.336,0.0666,0.399,0.648,101.43,197277,2004,16,True
Not Fade Away,Sheryl Crow,0.579,0.913,D,-4.009,0.0614,0.0159,0.117,0.912,192.062,125080,2007,1,True
Stanky Legg,GS Boyz,0.761,0.704,B,-5.975,0.059,0.00435,0.272,0.738,154.007,233320,2009,14,True
B R Right,Trina Featuring Ludacris,0.702,0.78,A,-5.379,0.168,0.0956,0.105,0.375,135.991,261987,2003,14,True
I Go Back,Kenny Chesney,0.532,0.842,F,-5.754,0.0503,0.0409,0.217,0.67,90.187,243667,2004,20,True
Never,Amanda Perez,0.724,0.441,C,-7.341,0.0277,0.586,0.095,0.675,122.077,227627,2002,16,True
Butterflies,Michael Jackson,0.708,0.655,G#/Ab,-2.69,0.0883,0.0583,0.11,0.545,89.99,279160,2002,20,True
Steve McQueen,Sheryl Crow,0.555,0.893,C,-3.521,0.0952,0.0505,0.0688,0.762,169.966,205733,2002,5,True
Seasons Of Love,Cast Of Rent,0.44,0.573,A#/Bb,-5.42,0.0365,0.581,0.0777,0.442,178.192,183547,2006,12,True
Beverly Hills,Weezer,0.693,0.823,F,-3.761,0.0726,0.0932,0.328,0.741,87.904,196093,2006,43,True
Hollaback Girl,Gwen Stefani,0.926,0.916,A#/Bb,-2.221,0.0929,0.35,0.0234,0.904,110.007,199853,2005,31,True
In Love With A Girl,Gavin DeGraw,0.439,0.906,D#/Eb,-4.8,0.0439,0.0193,0.373,0.687,161.905,206000,2008,23,True
Chop Suey,System Of A Down,0.419,0.934,G,-3.908,0.12,0.000278,0.132,0.286,127.288,210240,2002,20,True
Midwest Swing,St. Lunatics,0.846,0.58,A#/Bb,-6.533,0.0432,0.0346,0.285,0.271,94.945,275389,2001,5,True
I Luv It,Young Jeezy,0.642,0.765,A,-6.626,0.0382,0.000975,0.387,0.19,91.015,240613,2007,15,True
Good Morning Beautiful,Steve Holy,0.565,0.5,G,-8.822,0.031,0.452,0.137,0.242,70.984,210933,2002,20,True
Can't Go For That,Tamia,0.668,0.698,B,-7.036,0.0714,0.242,0.06,0.448,106.041,226333,2000,5,True
Somewhere Only We Know,Keane,0.452,0.655,A,-4.22,0.0259,0.0794,0.0849,0.368,172.012,236160,2005,12,True
Chasing Cars,Snow Patrol,0.563,0.592,A,-4.571,0.0276,0.209,0.132,0.136,104.016,267933,2007,45,True
Like A Stone,Audioslave,0.614,0.568,G,-5.477,0.0276,0.00797,0.0997,0.516,107.849,293960,2003,20,True
The Rising,Bruce Springsteen,0.499,0.761,A#/Bb,-6.381,0.0324,0.0655,0.0895,0.326,110.186,287040,2002,11,True
Liar,Profyle,0.694,0.617,A#/Bb,-3.559,0.049,0.226,0.247,0.305,114.064,297893,2001,20,True
The Outsider,A Perfect Circle,0.328,0.842,F#/Gb,-6.644,0.0882,0.000111,0.0496,0.422,113.329,246000,2004,5,True
Savin' Me,Nickelback,0.441,0.815,D#/Eb,-4.088,0.0276,0.000731,0.414,0.522,164.021,219320,2006,28,True
We Fly High,Jim Jones,0.685,0.8,C#/Db,-6.564,0.298,0.0847,0.092,0.483,120.226,236080,2007,27,True
Re-arranged,Limp Bizkit,0.527,0.771,B,-7.177,0.0769,0.1,0.0612,0.411,104.386,354733,2000,18,True
King Without A Crown,Matisyahu,0.697,0.859,F,-5.306,0.19,0.0349,0.0931,0.696,93.78,222387,2006,14,True
Songs About Me,Trace Adkins,0.582,0.901,C,-3.044,0.0571,0.00545,0.117,0.391,117.943,204533,2005,15,True
Breaking The Habit,Linkin Park,0.579,0.849,E,-5.218,0.0303,0.108,0.0909,0.581,100.021,196907,2004,20,True
Separated,Avant,0.798,0.48,C,-5.564,0.0276,0.247,0.237,0.643,108.241,255600,2000,20,True
YAHHH!,Soulja Boy Tell'em Featuring Arab,0.72,0.81,E,-1.748,0.225,0.118,0.234,0.794,154.028,190187,2008,13,True
Beautiful,Eminem,0.727,0.696,F,-4.472,0.0706,0.251,0.0726,0.467,132.077,392827,2009,6,True
Bring It On Home,Little Big Town,0.55,0.514,G#/Ab,-7.348,0.0265,0.118,0.0906,0.311,138.105,260627,2006,18,True
That's What You Get,Paramore,0.528,0.831,G#/Ab,-3.607,0.0429,9.43e-05,0.141,0.632,131.094,220480,2008,17,True
Satisfy You,Puff Daddy Featuring R. Kelly,0.75,0.721,C#/Db,-5.997,0.188,0.531,0.122,0.623,87.254,286040,2000,20,True
It's Like That,Mariah Carey,0.8,0.633,G#/Ab,-4.875,0.0514,0.0901,0.0315,0.836,95.953,203360,2005,20,True
Lady,Lenny Kravitz,0.808,0.584,C,-4.469,0.034,0.0162,0.0848,0.798,111.966,255573,2005,20,True
Handlebars,Flobots,0.704,0.57,F,-7.136,0.0989,0.0222,0.101,0.524,141.888,206813,2008,20,True
Please Excuse My Hands,Plies Featuring Jamie Foxx & The-Dream,0.698,0.828,D,-5.248,0.0756,0.0229,0.0836,0.484,124.964,264440,2008,12,True
Magic Stick,Lil' Kim Featuring 50 Cent,0.849,0.499,D,-7.872,0.271,0.117,0.268,0.504,92.982,359973,2003,24,True
Miss Me Baby,Chris Cagle,0.526,0.569,C#/Db,-5.786,0.0259,0.185,0.0812,0.357,147.87,234653,2006,14,True
Money Maker,Ludacris Featuring Pharrell,0.464,0.598,C#/Db,-6.79,0.27,0.149,0.299,0.612,79.732,230613,2007,25,True
So Sexy,Twista Featuring R. Kelly,0.868,0.805,B,-3.218,0.178,0.126,0.096,0.544,143.983,231200,2004,17,True
Out Last Night,Kenny Chesney,0.64,0.822,A,-4.954,0.041,0.42,0.144,0.395,141.054,199773,2009,20,True
Grown Men Don't Cry,Tim McGraw,0.657,0.513,A#/Bb,-8.514,0.024,0.199,0.0994,0.56,101.815,235760,2001,20,True
Walking Away,Craig David,0.596,0.686,A,-6.371,0.0345,0.196,0.121,0.815,172.835,204867,2002,20,True
The Rock Show,Blink-182,0.41,0.959,A,-4.563,0.0869,0.000324,0.0766,0.83,193.155,171600,2001,9,True
She Was,Mark Chesnutt,0.398,0.54,D#/Eb,-9.31,0.0276,0.0118,0.0684,0.447,177.168,201173,2002,11,True
Party Like A Rockstar,Shop Boyz,0.619,0.709,G,-4.633,0.0395,0.00558,0.507,0.68,144.972,253400,2007,22,True
I Just Wanna Live,Good Charlotte,0.803,0.83,A#/Bb,-4.636,0.0356,0.0144,0.103,0.935,111.033,166053,2005,8,True
Thong Song,Sisqo,0.706,0.888,D,-6.959,0.0654,0.119,0.07,0.714,121.549,253733,2000,28,True
Run It!,Chris Brown,0.846,0.482,C#/Db,-6.721,0.129,0.0246,0.393,0.212,100.969,229867,2006,38,True
I Will Be,Leona Lewis,0.406,0.6,G,-4.157,0.0298,0.132,0.15,0.205,149.987,238640,2009,6,True
Just Lose It,Eminem,0.94,0.633,G#/Ab,-3.56,0.0467,0.0581,0.281,0.962,121.003,248680,2005,19,True
Will 2K,Will Smith Featuring K-Ci,0.827,0.783,A,-3.918,0.0869,0.0692,0.628,0.832,117.934,233907,2000,13,True
Ocean Avenue,Yellowcard,0.486,0.904,F#/Gb,-3.751,0.0638,3.43e-05,0.0947,0.786,173.734,198267,2004,20,True
Happy,Leona Lewis,0.492,0.641,C,-5.296,0.0448,0.459,0.0809,0.235,76.07,242093,2009,9,True
Just Like Me,Jamie Foxx Featuring T.I.,0.755,0.713,B,-4.753,0.15,0.151,0.269,0.741,151.047,206093,2009,18,True
Gotta Go My Own Way,Zac Efron & Vanessa Anne Hudgens,0.555,0.692,A,-4.767,0.0277,0.0864,0.232,0.313,88.995,222360,2007,3,True
Lost,Gorilla Zoe,0.722,0.564,C,-7.476,0.0668,0.0162,0.351,0.553,136.039,287187,2009,11,True
Gotta Man,Eve,0.8,0.867,F,-4.001,0.133,0.165,0.114,0.926,90.53,264733,2000,16,True
Bust It Baby Part 2,Plies Featuring Ne-Yo,0.672,0.809,F,-6.234,0.0999,0.0406,0.38,0.754,78.983,230800,2008,22,True
I'll Take That As A Yes (The Hot Tub Song),Phil Vassar,0.653,0.76,G,-3.774,0.0284,0.0533,0.505,0.59,91.845,206147,2005,5,True
This One's For The Girls,Martina McBride,0.613,0.801,G#/Ab,-4.431,0.0354,0.0626,0.124,0.609,126.966,243160,2003,20,True
Waiting For Tonight,Jennifer Lopez,0.695,0.945,A#/Bb,-6.165,0.0418,0.00341,0.103,0.84,125.013,246427,2000,20,True
What Was I Thinkin',Dierks Bentley,0.551,0.825,F,-6.24,0.044,0.152,0.0999,0.933,164.857,260827,2003,20,True
Burnin' Up,Jonas Brothers,0.667,0.954,D,-3.462,0.0817,0.0296,0.331,0.807,114.0,175093,2008,16,True
The Chemicals Between Us,Bush,0.512,0.958,G,-3.979,0.16,0.00317,0.295,0.39,97.715,217493,2000,20,True
Take A Picture,Filter,0.541,0.775,D,-8.041,0.0297,0.00151,0.178,0.271,98.992,363800,2000,20,True
Fix You,Coldplay,0.209,0.418,D#/Eb,-8.74,0.0338,0.163,0.113,0.123,138.265,295533,2006,7,True
Be Without You,Mary J. Blige,0.724,0.705,D,-5.859,0.112,0.067,0.262,0.662,146.589,246333,2006,33,True
I Like It,Sammie,0.826,0.656,A,-8.529,0.0617,0.0101,0.0272,0.852,129.963,251040,2000,20,True
Kick Push,Lupe Fiasco,0.652,0.809,F,-5.276,0.17,0.164,0.175,0.512,94.786,254466,2006,5,True
How Far We've Come,matchbox twenty,0.566,0.906,C,-5.092,0.0642,0.00452,0.21,0.787,83.0,212253,2008,22,True
Everytime,Britney Spears,0.398,0.284,D#/Eb,-12.852,0.0337,0.966,0.116,0.114,109.599,230307,2004,18,True
So Far Away,Staind,0.407,0.896,F#/Gb,-2.935,0.063,0.012,0.196,0.156,138.697,243573,2004,28,True
Don't Think I Can't Love You,Jake Owen,0.435,0.558,A#/Bb,-5.423,0.0342,0.26,0.245,0.203,115.742,185107,2009,15,True
Last One Standing,Emerson Drive,0.606,0.844,C,-5.497,0.0552,0.11,0.14,0.585,118.966,210827,2004,8,True
Hustler Musik,Lil Wayne,0.661,0.746,G#/Ab,-2.223,0.25,0.36,0.454,0.678,83.939,303667,2006,6,True
Smile,Lonestar,0.467,0.492,G,-8.908,0.0295,0.234,0.113,0.156,74.945,213760,2000,20,True
Always,Saliva,0.363,0.906,C#/Db,-4.415,0.0615,0.0122,0.172,0.371,181.964,231200,2003,20,True
Girl All The Bad Guys Want,Bowling For Soup,0.582,0.829,D,-5.688,0.0465,0.000517,0.266,0.867,130.969,197800,2003,9,True
Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,0.743,0.948,C,-4.445,0.0893,0.122,0.112,0.614,130.024,312987,2009,22,True
Culo,Pitbull Featuring Lil Jon,0.858,0.656,F#/Gb,-4.96,0.358,0.114,0.141,0.969,59.972,219080,2004,20,True
Slow,Kylie Minogue,0.772,0.845,F#/Gb,-8.082,0.0468,0.0133,0.139,0.573,114.997,193667,2004,3,True
Pocketful Of Sunshine,Natasha Bedingfield,0.721,0.88,A,-3.896,0.0454,0.191,0.0769,0.655,110.021,202907,2008,35,True
Pinch Me,Barenaked Ladies,0.68,0.857,G,-4.132,0.0373,0.0151,0.056,0.794,95.349,285160,2001,21,True
We Can't Be Friends,Deborah Cox With R.L.,0.556,0.436,G,-7.906,0.0335,0.0409,0.119,0.0799,119.91,281200,2000,20,True
I Just Wanna Love U (Give It 2 Me),JAY-Z,0.8,0.922,E,-5.125,0.24,0.301,0.0352,0.801,98.631,227867,2001,21,True
Wherever You Are,Jack Ingram,0.572,0.81,D,-5.629,0.0315,0.058,0.101,0.575,107.906,215560,2006,13,True
A Little Less Conversation,Elvis Presley vs JXL,0.597,0.97,E,-5.972,0.0502,0.000385,0.133,0.717,114.999,211507,2002,9,True
Better As A Memory,Kenny Chesney,0.576,0.302,D,-11.845,0.033,0.433,0.133,0.145,70.932,252707,2008,17,True
React,Erick Sermon Featuring Redman,0.584,0.894,A,-1.605,0.429,0.176,0.169,0.786,94.383,217840,2003,16,True
Modern Day Bonnie And Clyde,Travis Tritt,0.647,0.874,A,-5.075,0.0337,0.101,0.277,0.918,89.727,284173,2002,11,True
Control,Puddle Of Mudd,0.444,0.913,F#/Gb,-3.452,0.0992,0.00308,0.38,0.569,163.689,230067,2002,20,True
Away From The Sun,3 Doors Down,0.532,0.686,C,-6.238,0.0254,0.0273,0.0903,0.304,131.962,231787,2004,15,True
Turn Me On,Kevin Lyttle Featuring Spragga Benz,0.677,0.682,A,-6.879,0.0361,0.0405,0.0351,0.875,106.279,192107,2004,25,True
The Talkin' Song Repair Blues,Alan Jackson,0.469,0.607,D,-12.6,0.257,0.325,0.295,0.59,202.038,180373,2005,2,True
Toes,Zac Brown Band,0.8,0.759,B,-5.398,0.0378,0.655,0.0897,0.821,129.979,262773,2009,20,True
Beautiful Day,U2,0.539,0.926,D,-6.495,0.0499,0.014,0.36,0.454,136.279,246400,2001,25,True
When I Grow Up,The Pussycat Dolls,0.671,0.685,B,-5.762,0.05,0.00165,0.398,0.368,118.449,245680,2008,20,True
Belly Dancer (Bananza),Akon,0.875,0.683,A#/Bb,-5.88,0.124,0.0336,0.705,0.685,104.848,240133,2005,20,True
Breathe,Fabolous,0.713,0.91,A#/Bb,-5.586,0.282,0.34,0.304,0.51,83.028,268960,2005,20,True
Dance With Me,112,0.912,0.511,A,-6.365,0.203,0.0259,0.0442,0.611,101.628,231800,2002,20,True
Lookin Boy,Hot Stylz Featuring Yung Joc,0.85,0.687,C,-5.995,0.308,0.213,0.0724,0.502,149.989,207013,2008,11,True
Magnificent,Rick Ross Featuring John Legend,0.631,0.755,G,-7.206,0.136,0.00733,0.0889,0.439,91.378,257480,2009,11,True
No Mercy,Ty Herndon,0.407,0.627,A#/Bb,-6.769,0.03,0.112,0.13,0.438,187.676,285960,2000,8,True
Where Were You (When The World Stopped Turning),Alan Jackson,0.623,0.387,C,-9.537,0.0316,0.549,0.0764,0.189,115.362,305093,2002,20,True
Kerosene,Miranda Lambert,0.628,0.92,G,-3.252,0.0287,0.00687,0.337,0.808,126.998,185800,2006,16,True
Seven Nation Army,The White Stripes,0.737,0.463,C,-7.828,0.0792,0.00817,0.255,0.324,123.881,231733,2003,20,True
Where Are We Runnin'?,Lenny Kravitz,0.723,0.929,A,-4.156,0.0353,0.000452,0.235,0.965,130.03,161293,2004,6,True
Mamacita,Public Announcement,0.712,0.771,C#/Db,-4.069,0.351,0.0566,0.063,0.746,94.937,226267,2001,8,True
Fergalicious,Fergie,0.906,0.584,G#/Ab,-7.72,0.316,0.0576,0.128,0.831,129.055,292373,2007,27,True
Right Here,Staind,0.492,0.646,A#/Bb,-5.334,0.0303,0.00136,0.121,0.214,112.228,253933,2005,20,True
Marco Polo,Bow Wow Featuring Soulja Boy Tell'em,0.872,0.695,F,-5.153,0.242,0.696,0.22,0.781,139.968,258577,2008,3,True
La Bomba,Azul Azul,0.923,0.768,C#/Db,-7.321,0.0674,0.119,0.0689,0.96,94.013,123960,2001,20,True
Knoc,"Knoc-Turn'Al With Dr. Dre & Missy ""Misdemeanor"" Elliott",0.939,0.486,G,-3.488,0.207,0.172,0.264,0.517,97.582,206547,2002,3,True
Joey,Sugarland,0.536,0.69,G,-4.841,0.0402,0.00132,0.121,0.306,121.957,242120,2009,3,True
Waiting For You,Seal,0.635,0.656,F,-5.04,0.0403,0.042,0.115,0.579,99.049,223493,2003,8,True
Izzo (H.O.V.A.),JAY-Z,0.618,0.844,C#/Db,-4.051,0.342,0.0178,0.0634,0.697,84.411,240627,2001,20,True
Prayer,Disturbed,0.65,0.914,A,-4.672,0.0716,0.000642,0.0251,0.586,99.107,218973,2003,20,True
Got Money,Lil Wayne Featuring T-Pain,0.692,0.661,G,-4.847,0.123,0.00188,0.676,0.703,82.479,244627,2008,27,True
Gal Yuh Ah Lead,T.O.K.,0.683,0.724,C,-4.839,0.282,0.275,0.065,0.691,98.711,212800,2004,9,True
Love,Keyshia Cole,0.688,0.519,F,-4.285,0.0283,0.064,0.1,0.318,116.714,255333,2006,19,True
Do I Make You Proud,Taylor Hicks,0.463,0.524,C#/Db,-8.207,0.0316,0.026,0.102,0.308,144.055,248693,2006,8,True
Just Like You,Three Days Grace,0.373,0.737,C#/Db,-5.282,0.0297,9.4e-06,0.0696,0.565,177.9,186893,2004,20,True
I Got You,Craig Morgan,0.588,0.702,D#/Eb,-5.295,0.0269,0.316,0.189,0.597,106.052,233653,2006,4,True
Gotta Find You,Joe Jonas,0.326,0.743,B,-5.139,0.0352,0.0491,0.0874,0.459,80.475,241867,2008,3,True
Figured You Out,Nickelback,0.544,0.867,A#/Bb,-5.527,0.0517,2.63e-05,0.266,0.726,93.925,228480,2004,19,True
Perdidos,Monchy & Alexandra,0.838,0.676,C#/Db,-4.4,0.0303,0.476,0.121,0.902,129.92,268467,2005,7,True
Welcome Back,Mase,0.764,0.742,C#/Db,-2.33,0.18,0.0111,0.321,0.504,88.437,262200,2004,12,True
Get Up,50 Cent,0.707,0.885,B,-2.635,0.174,0.0303,0.311,0.405,92.435,195680,2008,9,True
This Is How We Do,Big Tymers,0.939,0.745,D,-4.084,0.148,0.0293,0.0497,0.784,101.026,271520,2003,3,True
On A Night Like This,Trick Pony,0.599,0.776,F,-5.292,0.0437,0.0443,0.0379,0.831,117.912,210427,2001,20,True
Laundromat,Nivea,0.72,0.48,E,-7.889,0.0567,0.499,0.105,0.67,127.993,263413,2003,9,True
Tempted To Touch,Rupee,0.819,0.825,D,-7.012,0.0549,0.061,0.0904,0.939,105.988,207547,2005,20,True
Like You'll Never See Me Again,Alicia Keys,0.562,0.658,G,-8.072,0.0314,0.174,0.102,0.268,127.81,315360,2008,24,True
Dey Know,Shawty Lo,0.428,0.714,G#/Ab,-5.574,0.399,0.0895,0.766,0.678,110.017,198093,2008,17,True
I Wonder,Kellie Pickler,0.493,0.37,C#/Db,-6.537,0.0299,0.731,0.113,0.23,123.134,237960,2007,10,True
Lonely,Akon,0.63,0.496,F,-9.065,0.035,0.37,0.0829,0.586,90.075,236296,2005,20,True
All Falls Down,Kanye West Featuring Syleena Johnson,0.657,0.734,G#/Ab,-4.832,0.484,0.149,0.139,0.434,91.03,223507,2004,20,True
Must Be Doin' Somethin' Right,Billy Currington,0.489,0.647,A,-3.424,0.027,0.205,0.0504,0.436,167.792,269587,2006,20,True
You'll Always Be Loved By Me,Brooks & Dunn,0.672,0.658,D,-6.563,0.0258,0.2,0.294,0.569,103.12,181840,2000,19,True
If I Ain't Got You,Alicia Keys,0.609,0.445,G,-9.129,0.106,0.603,0.104,0.166,118.393,228707,2004,40,True
Losing Grip,Avril Lavigne,0.534,0.888,G#/Ab,-4.667,0.0972,0.00128,0.0772,0.582,158.368,233760,2003,6,True
Shawty Is A 10,The-Dream,0.742,0.441,G,-5.541,0.0403,0.0689,0.0715,0.39,74.987,232040,2008,20,True
I Wish,Carl Thomas,0.736,0.666,C#/Db,-4.929,0.0337,0.0593,0.107,0.224,89.824,226760,2000,20,True
Song For The Lonely,Cher,0.548,0.915,C,-7.01,0.0556,0.00528,0.186,0.38,129.972,202600,2002,6,True
(Reach Up For The) Sunrise,Duran Duran,0.468,0.977,C,-4.048,0.119,0.00129,0.972,0.344,129.955,334587,2004,5,True
Made You Look,Nas,0.658,0.936,F,-5.105,0.3,0.172,0.321,0.711,95.439,203000,2003,13,True
She Will Be Loved,Maroon 5,0.699,0.674,C,-6.668,0.0299,0.0528,0.143,0.576,102.05,257080,2005,41,True
Can't Believe It,T-Pain Featuring Lil Wayne,0.648,0.516,A#/Bb,-8.869,0.049,0.00179,0.0772,0.0756,89.828,273827,2009,24,True
Love Lockdown,Kanye West,0.76,0.524,C#/Db,-7.67,0.0323,0.0542,0.112,0.112,119.603,270307,2009,23,True
Back Then,Mike Jones,0.776,0.736,A,-6.308,0.255,0.0101,0.18,0.536,159.838,244187,2005,20,True
Want To,Sugarland,0.709,0.725,E,-4.999,0.0556,0.208,0.158,0.759,97.046,213360,2007,20,True
Play Something Country,Brooks & Dunn,0.684,0.909,C,-3.797,0.0321,0.0782,0.373,0.864,115.034,195280,2005,17,True
Hey Ma,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",0.791,0.666,G#/Ab,-5.484,0.341,0.0256,0.0796,0.938,90.345,232533,2003,21,True
Step In The Name Of Love,R. Kelly,0.775,0.53,C#/Db,-6.564,0.119,0.2,0.231,0.775,94.985,432147,2004,27,True
Deck The Halls,SHeDAISY,0.568,0.828,C#/Db,-7.123,0.0403,0.0151,0.167,0.407,118.836,229773,2000,3,True
Swing,Trace Adkins,0.584,0.857,D,-5.103,0.033,0.00416,0.276,0.742,108.027,216707,2006,10,True
No One,Alicia Keys,0.644,0.548,C#/Db,-5.416,0.0286,0.0209,0.134,0.166,90.042,253813,2008,39,True
I Hate This Part,The Pussycat Dolls,0.756,0.612,F,-4.371,0.0317,0.0659,0.274,0.452,111.572,218400,2009,20,True
Dirrty,Christina Aguilera Featuring Redman,0.64,0.889,D,-3.073,0.322,0.107,0.339,0.436,99.931,298853,2003,20,True
Take You Home,Angie Martinez Featuring Kelis,0.595,0.639,G,-3.159,0.275,0.0663,0.0588,0.7,95.912,233227,2003,5,True
Jesus Walks,Kanye West,0.637,0.834,D#/Eb,-4.686,0.323,0.614,0.317,0.715,87.312,193733,2004,25,True
Standing Still,Jewel,0.615,0.68,D,-6.616,0.0338,0.152,0.0797,0.34,123.9,270333,2002,20,True
Just In Case,Jaheim,0.78,0.572,C,-6.797,0.0951,0.0618,0.0495,0.695,100.999,263866,2001,20,True
Unwritten,Natasha Bedingfield,0.706,0.801,F,-6.333,0.0399,0.00577,0.0822,0.63,100.013,259333,2006,42,True
Elevator,Flo Rida Featuring Timbaland,0.812,0.874,F#/Gb,-6.015,0.0905,0.109,0.214,0.47,120.025,229973,2008,13,True
Wanna Be Startin' Somethin' 2008,Michael Jackson With Akon,0.82,0.952,F,-4.778,0.0723,0.117,0.106,0.36,121.949,254120,2008,3,True
There It Go! (The Whistle Song),Juelz Santana,0.942,0.892,F#/Gb,-6.363,0.196,0.023,0.264,0.595,100.007,180493,2006,24,True
My Love,Justin Timberlake Featuring T.I.,0.772,0.68,B,-5.881,0.224,0.277,0.682,0.807,119.953,276160,2007,29,True
SOS,Rihanna,0.677,0.671,G,-4.905,0.0361,0.004,0.413,0.527,137.046,238920,2006,28,True
Marry For Money,Trace Adkins,0.607,0.834,E,-4.902,0.0856,0.0418,0.421,0.687,125.924,183680,2009,3,True
Don't Forget About Us,Mariah Carey,0.7,0.529,A#/Bb,-6.816,0.0395,0.0422,0.101,0.386,143.555,233867,2006,21,True
