track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Untouchable,YoungBoy Never Broke Again,0.78,0.784,C#/Db,-5.039,0.186,0.0447,0.122,0.43,85.023,180706,2017,2,True
Calling My Spirit,Kodak Black,0.91,0.366,C#/Db,-9.954,0.0941,0.0996,0.261,0.74,119.985,152000,2019,17,True
Teenage Dream,Katy Perry,0.719,0.804,A#/Bb,-4.581,0.0355,0.0132,0.139,0.605,119.999,227760,2011,33,True
Beggin',Måneskin,0.714,0.8,B,-4.808,0.0504,0.127,0.359,0.589,134.002,211560,2021,8,True
STAY (with Justin Bieber),The Kid LAROI,0.591,0.764,C#/Db,-5.484,0.0483,0.0383,0.103,0.478,169.928,141806,2021,3,True
good 4 u,Olivia Rodrigo,0.563,0.664,A,-5.044,0.154,0.335,0.0849,0.688,166.928,178147,2021,11,True
Bad Habits,Ed Sheeran,0.808,0.897,B,-3.712,0.0348,0.0469,0.364,0.591,126.026,231041,2021,5,True
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,0.736,0.704,D#/Eb,-7.409,0.0615,0.0203,0.0501,0.894,149.995,212000,2021,1,True
MONTERO (Call Me By Your Name),Lil Nas X,0.61,0.508,G#/Ab,-6.682,0.152,0.297,0.384,0.758,178.818,137876,2021,18,True
Kiss Me More (feat. SZA),Doja Cat,0.762,0.701,G#/Ab,-3.541,0.0286,0.235,0.123,0.742,110.968,208867,2021,16,True
Todo De Ti,Rauw Alejandro,0.78,0.718,D#/Eb,-3.605,0.0506,0.31,0.0932,0.342,127.949,199604,2021,10,True
Yonaguni,Bad Bunny,0.644,0.648,C#/Db,-4.601,0.118,0.276,0.135,0.44,179.951,206710,2021,8,True
I WANNA BE YOUR SLAVE,Måneskin,0.75,0.608,C#/Db,-4.008,0.0387,0.00165,0.178,0.958,132.507,173347,2021,10,True
Levitating (feat. DaBaby),Dua Lipa,0.702,0.825,F#/Gb,-3.787,0.0601,0.00883,0.0674,0.915,102.977,203064,2021,43,True
Qué Más Pues?,"J Balvin, Maria Becerra",0.891,0.819,G#/Ab,-3.964,0.106,0.0261,0.173,0.768,101.968,217773,2021,9,True
Permission to Dance,BTS,0.702,0.741,A,-5.33,0.0427,0.00544,0.337,0.646,124.925,187585,2021,3,True
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,0.677,0.696,C,-6.181,0.119,0.321,0.42,0.464,90.03,198082,2021,19,True
Butter,BTS,0.759,0.459,G#/Ab,-5.187,0.0948,0.00323,0.0906,0.695,109.997,164442,2021,10,True
traitor,Olivia Rodrigo,0.38,0.339,D#/Eb,-7.885,0.0338,0.691,0.12,0.0849,100.607,229227,2021,10,True
deja vu,Olivia Rodrigo,0.442,0.612,D,-7.222,0.112,0.584,0.37,0.178,180.917,215507,2021,17,True
Save Your Tears (with Ariana Grande) (Remix),The Weeknd,0.65,0.825,C,-4.645,0.0325,0.0215,0.0936,0.593,118.091,191014,2021,14,True
AM Remix,"Nio Garcia, J Balvin, Bad Bunny",0.743,0.655,F#/Gb,-5.015,0.159,0.114,0.0764,0.785,172.031,261335,2021,5,True
Need To Know,Doja Cat,0.664,0.609,C#/Db,-6.509,0.0707,0.304,0.0926,0.194,130.041,210560,2021,7,True
Volando - Remix,"Mora, Bad Bunny, Sech",0.659,0.688,F#/Gb,-4.649,0.0673,0.207,0.113,0.632,153.979,273474,2021,3,True
Ain't Shit,Doja Cat,0.855,0.488,D#/Eb,-4.601,0.208,0.506,0.347,0.619,124.097,174253,2021,5,True
drivers license,Olivia Rodrigo,0.561,0.431,A#/Bb,-8.81,0.0578,0.768,0.106,0.137,143.875,242013,2021,29,True
Heat Waves,Glass Animals,0.761,0.525,B,-6.9,0.0944,0.44,0.0921,0.531,80.87,238805,2021,31,True
Blinding Lights,The Weeknd,0.514,0.73,C#/Db,-5.934,0.0598,0.00146,0.0897,0.334,171.005,200040,2021,83,True
happier,Olivia Rodrigo,0.395,0.443,F#/Gb,-9.72,0.133,0.765,0.0839,0.338,168.924,175933,2021,10,True
Pepas,Farruko,0.762,0.766,G,-3.955,0.0343,0.00776,0.128,0.442,130.001,287120,2021,3,True
Motley Crew,Post Malone,0.797,0.631,D#/Eb,-3.818,0.0786,0.0904,0.0998,0.288,129.915,184213,2021,3,True
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",0.824,0.862,D,-3.424,0.126,0.0076,0.303,0.801,122.98,169153,2021,23,True
Astronaut In The Ocean,Masked Wolf,0.778,0.695,E,-6.865,0.0913,0.175,0.15,0.472,149.996,132780,2021,28,True
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",0.586,0.616,F,-7.964,0.0324,0.182,0.0927,0.719,148.088,242096,2021,21,True
Don't Go Yet,Camila Cabello,0.666,0.796,A#/Bb,-6.967,0.103,0.0492,0.0442,0.61,110.108,164842,2021,1,True
favorite crime,Olivia Rodrigo,0.369,0.272,A,-10.497,0.0364,0.866,0.147,0.218,172.929,152667,2021,10,True
Pareja Del Año,"Sebastian Yatra, Myke Towers",0.715,0.622,E,-5.102,0.046,0.163,0.0948,0.808,80.015,195053,2021,15,True
Watermelon Sugar,Harry Styles,0.548,0.816,C,-4.209,0.0465,0.122,0.335,0.557,95.39,174000,2021,83,True
RAPSTAR,Polo G,0.789,0.536,F#/Gb,-6.862,0.242,0.41,0.129,0.437,81.039,165926,2021,16,True
You Right,"Doja Cat, The Weeknd",0.828,0.621,G#/Ab,-6.414,0.0565,0.0164,0.0845,0.436,128.986,186173,2021,5,True
911 - Remix,"Sech, Jhay Cortez",0.816,0.71,G,-3.728,0.0398,0.165,0.292,0.784,93.02,208631,2021,3,True
DÁKITI,"Bad Bunny, Jhay Cortez",0.731,0.573,E,-10.059,0.0544,0.401,0.113,0.145,109.928,205090,2021,39,True
Miénteme,"TINI, Maria Becerra",0.85,0.541,D,-4.522,0.0674,0.161,0.286,0.916,92.003,165275,2021,13,True
"jealousy, jealousy",Olivia Rodrigo,0.695,0.575,A#/Bb,-6.334,0.116,0.198,0.0614,0.699,163.929,173160,2021,10,True
Poblado - Remix,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",0.813,0.809,D#/Eb,-5.382,0.0846,0.102,0.377,0.646,93.005,393280,2021,6,True
Dynamite,BTS,0.746,0.765,F#/Gb,-4.41,0.0993,0.0112,0.0936,0.737,114.044,199054,2021,49,True
The Business,Tiësto,0.798,0.62,G#/Ab,-7.079,0.232,0.414,0.112,0.235,120.031,164000,2021,39,True
Heartbreak Anthem (with David Guetta & Little Mix),Galantis,0.595,0.784,C#/Db,-4.878,0.102,0.216,0.0608,0.479,124.111,183726,2021,10,True
Mood (feat. iann dior),24kGoldn,0.701,0.716,G,-3.671,0.0361,0.174,0.324,0.732,91.007,140533,2021,51,True
Entre Nosotros,"Tiago PZK, LIT killah",0.729,0.513,F,-6.345,0.0455,0.494,0.137,0.789,170.064,192353,2021,3,True
Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",0.839,0.711,F#/Gb,-4.733,0.0473,0.398,0.118,0.573,97.99,349547,2021,6,True
Build a Bitch,Bella Poarch,0.855,0.463,D#/Eb,-7.454,0.0367,0.217,0.347,0.866,102.931,122773,2021,11,True
"Nicky Jam: Bzrp Music Sessions, Vol. 41","Bizarrap, Nicky Jam",0.627,0.849,C#/Db,-3.167,0.153,0.0913,0.145,0.818,89.907,158087,2021,4,True
Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch",0.75,0.522,A,-7.018,0.0293,0.282,0.0743,0.601,110.427,321556,2021,4,True
NDA,Billie Eilish,0.765,0.373,G#/Ab,-9.921,0.0713,0.341,0.112,0.554,85.016,195777,2021,3,True
Rasputin,"Majestic, Boney M.",0.83,0.839,F#/Gb,-6.985,0.0699,0.00201,0.0353,0.59,128.012,345543,2021,14,True
Leave Before You Love Me (with Jonas Brothers),Marshmello,0.721,0.738,G,-4.77,0.0403,0.00226,0.118,0.637,119.976,154983,2021,9,True
Freaks,Surf Curse,0.345,0.941,A,-9.918,0.0466,3.84e-05,0.0511,0.407,179.626,147062,2021,13,True
Meu Pedaço de Pecado,João Gomes,0.668,0.887,B,-4.404,0.0564,0.369,0.257,0.907,151.92,157176,2021,5,True
2/Catorce,"Rauw Alejandro, Mr. Naisgai",0.54,0.455,D#/Eb,-5.988,0.224,0.675,0.12,0.432,83.876,212032,2021,12,True
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,0.713,0.676,A#/Bb,-5.483,0.027,0.0377,0.154,0.721,99.048,227395,2021,21,True
Run,OneRepublic,0.682,0.72,B,-8.173,0.0381,0.326,0.148,0.673,117.003,169011,2021,15,True
Thot Shit,Megan Thee Stallion,0.95,0.693,A,-3.424,0.0898,0.0133,0.173,0.891,130.02,184635,2021,7,True
Your Love (9PM),"ATB, Topic, A7S",0.669,0.784,G,-5.603,0.112,0.194,0.115,0.517,125.993,150053,2021,26,True
brutal,Olivia Rodrigo,0.672,0.526,E,-6.446,0.0599,0.0311,0.28,0.28,123.999,143747,2021,10,True
Save Your Tears,The Weeknd,0.65,0.825,C,-4.645,0.0325,0.0215,0.0936,0.593,118.091,191014,2021,34,True
Heartbreak Anniversary,Giveon,0.449,0.465,C,-8.964,0.0791,0.524,0.303,0.543,89.087,198371,2021,24,True
Don't Start Now,Dua Lipa,0.793,0.793,B,-4.521,0.083,0.0123,0.0951,0.679,123.95,183290,2021,83,True
Dinero,Trinidad Cardona,0.708,0.782,D,-4.687,0.0674,0.00772,0.107,0.484,119.997,160880,2021,7,True
Sweater Weather,The Neighbourhood,0.612,0.807,A#/Bb,-2.81,0.0336,0.0495,0.101,0.398,124.053,240400,2021,48,True
Sobrio,Maluma,0.762,0.77,F,-2.758,0.223,0.138,0.15,0.631,177.998,201181,2021,3,True
Someone You Loved,Lewis Capaldi,0.501,0.405,C#/Db,-5.679,0.0319,0.751,0.105,0.446,109.891,182161,2021,83,True
Over The Top (feat. Drake),Smiley,0.833,0.498,A#/Bb,-5.196,0.117,0.0493,0.119,0.259,139.928,153406,2021,1,True
2055,Sleepy Hallow,0.829,0.512,F#/Gb,-5.865,0.187,0.492,0.12,0.638,80.511,123987,2021,2,True
EL MAKINON,"KAROL G, Mariah Angeliq",0.635,0.706,F,-3.224,0.125,0.256,0.108,0.443,88.863,209160,2021,18,True
Loco,"Justin Quiles, Chimbala, Zion & Lennox",0.77,0.899,G#/Ab,-2.981,0.0494,0.222,0.0894,0.851,128.05,231604,2021,8,True
Love Tonight - Edit,Shouse,0.727,0.681,F,-7.114,0.0265,0.00214,0.0861,0.448,123.028,241970,2021,4,True
ZITTI E BUONI,Måneskin,0.625,0.939,E,-3.115,0.0669,0.00138,0.424,0.644,102.999,194787,2021,11,True
telepatía,Kali Uchis,0.653,0.524,B,-9.016,0.0502,0.112,0.203,0.553,83.97,160191,2021,23,True
Botella Tras Botella,"Gera MX, Christian Nodal",0.727,0.546,C,-4.572,0.0437,0.656,0.122,0.69,106.891,197333,2021,14,True
Fiel,"Los Legendarios, Wisin, Jhay Cortez",0.849,0.701,F#/Gb,-4.407,0.06,0.407,0.112,0.505,98.005,261667,2021,24,True
Dance Monkey,Tones And I,0.824,0.588,F#/Gb,-6.4,0.0924,0.692,0.149,0.513,98.027,209438,2021,83,True
WITHOUT YOU,The Kid LAROI,0.662,0.413,C,-7.357,0.0299,0.213,0.134,0.467,93.005,161385,2021,34,True
Wants and Needs (feat. Lil Baby),Drake,0.578,0.449,C#/Db,-6.349,0.286,0.0618,0.119,0.1,136.006,192956,2021,21,True
Bezos I,Bo Burnham,0.694,0.948,D,-5.307,0.0361,0.00936,0.139,0.705,115.044,58149,2021,2,True
Love Again,Dua Lipa,0.659,0.667,B,-4.668,0.0339,0.00173,0.1,0.468,115.982,258004,2021,3,True
Goosebumps - Remix,"Travis Scott, HVME",0.841,0.593,C#/Db,-7.846,0.0379,0.418,0.124,0.808,124.917,162803,2021,28,True
Head & Heart (feat. MNEK),Joel Corry,0.734,0.874,G#/Ab,-3.158,0.0662,0.168,0.0489,0.905,122.953,166028,2021,55,True
BED,"Joel Corry, RAYE, David Guetta",0.671,0.782,F#/Gb,-4.593,0.0341,0.0142,0.333,0.618,123.989,178088,2021,20,True
Iko Iko (My Bestie),"Justin Wellington, Small Jam",0.862,0.753,F,-5.356,0.0625,0.131,0.077,0.827,105.039,182857,2021,8,True
Better Believe,"Belly, The Weeknd, Young Thug",0.797,0.573,C,-7.85,0.319,0.159,0.144,0.445,124.995,206629,2021,1,True
Arcade,Duncan Laurence,0.45,0.329,A,-12.603,0.0441,0.818,0.135,0.266,71.884,183624,2021,25,True
512,"Mora, Jhay Cortez",0.818,0.673,E,-7.542,0.148,0.348,0.172,0.695,87.961,193636,2021,13,True
positions,Ariana Grande,0.737,0.802,C,-4.771,0.0878,0.468,0.0931,0.682,144.015,172325,2021,40,True
Circles,Post Malone,0.695,0.762,C,-3.497,0.0395,0.192,0.0863,0.553,120.042,215280,2021,84,True
Blaues Licht,"RAF Camora, Bonez MC",0.819,0.835,G#/Ab,-4.899,0.102,0.398,0.252,0.703,144.955,144264,2021,1,True
Ram Pam Pam,"Natti Natasha, Becky G",0.908,0.813,F,-2.749,0.0777,0.305,0.278,0.924,97.018,200785,2021,10,True
In Da Getto,"J Balvin, Skrillex",0.915,0.72,G#/Ab,-3.126,0.0459,0.025,0.0942,0.631,126.986,131067,2021,4,True
Woman,Doja Cat,0.824,0.764,F,-4.175,0.0854,0.0888,0.117,0.881,107.998,172627,2021,3,True
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,0.39,0.83,B,-5.201,0.0563,0.0021,0.156,0.191,90.021,168030,2021,8,True
Clash (feat. Stormzy),Dave,0.871,0.519,D,-6.549,0.258,0.313,0.0869,0.532,140.013,251733,2021,2,True
Before You Go,Lewis Capaldi,0.459,0.575,D#/Eb,-4.858,0.0573,0.604,0.0885,0.183,111.881,215107,2021,83,True
Levitating,Dua Lipa,0.702,0.825,F#/Gb,-3.787,0.0601,0.00883,0.0674,0.915,102.977,203064,2021,19,True
Reckless,Madison Beer,0.386,0.426,D#/Eb,-6.642,0.0363,0.807,0.14,0.261,180.104,203385,2021,5,True
Believer,Imagine Dragons,0.776,0.78,A#/Bb,-4.374,0.128,0.0622,0.081,0.666,124.949,204347,2021,83,True
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,0.799,0.66,C#/Db,-6.153,0.079,0.256,0.111,0.471,140.04,195429,2021,48,True
Talking to the Moon,Bruno Mars,0.523,0.606,C#/Db,-4.754,0.0301,0.512,0.106,0.065,145.837,217867,2021,19,True
Roses - Imanbek Remix,SAINt JHN,0.769,0.719,G#/Ab,-5.472,0.0474,0.0143,0.359,0.863,121.955,176867,2021,83,True
Sal y Perrea,Sech,0.786,0.899,A#/Bb,-0.515,0.127,0.192,0.299,0.813,90.025,216510,2021,11,True
lovely (with Khalid),Billie Eilish,0.351,0.296,E,-10.109,0.0333,0.934,0.095,0.12,115.284,200186,2021,83,True
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0.76,0.479,D,-5.574,0.0466,0.556,0.0703,0.913,89.911,158040,2021,83,True
Streets,Doja Cat,0.749,0.463,B,-8.433,0.0842,0.21,0.338,0.189,90.035,226987,2021,29,True
By Your Side (feat. Tom Grennan),Calvin Harris,0.733,0.96,G,-3.597,0.0295,0.0514,0.287,0.811,124.01,189672,2021,8,True
Shape of You,Ed Sheeran,0.825,0.652,C#/Db,-3.183,0.0802,0.581,0.0931,0.931,95.977,233713,2021,80,True
Señorita,"Shawn Mendes, Camila Cabello",0.759,0.54,A,-6.039,0.0287,0.037,0.0945,0.75,116.947,190960,2021,83,True
Hold On,Justin Bieber,0.658,0.634,C#/Db,-5.797,0.0413,0.0106,0.132,0.29,139.98,170813,2021,21,True
Perfect,Ed Sheeran,0.599,0.448,G#/Ab,-6.312,0.0232,0.163,0.106,0.168,95.05,263400,2021,83,True
2:50 Remix,"MYA, TINI, Duki",0.818,0.812,A,-4.425,0.0475,0.112,0.234,0.844,139.966,231708,2021,5,True
LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",0.856,0.618,G,-4.892,0.286,0.0303,0.0866,0.391,81.993,203201,2021,35,True
ROCKSTAR (feat. Roddy Ricch),DaBaby,0.746,0.69,B,-7.956,0.164,0.247,0.101,0.497,89.977,181733,2021,67,True
Heather,Conan Gray,0.357,0.425,F,-7.301,0.0333,0.584,0.322,0.27,102.078,198040,2021,53,True
you broke me first,Tate McRae,0.667,0.373,E,-9.389,0.05,0.785,0.0906,0.0823,124.148,169266,2021,55,True
enough for you,Olivia Rodrigo,0.638,0.259,G,-10.706,0.0898,0.753,0.219,0.269,88.485,202827,2021,10,True
Daddy Issues,The Neighbourhood,0.588,0.521,A#/Bb,-9.461,0.0329,0.0678,0.123,0.337,85.012,260173,2021,42,True
Miss The Rage (feat. Playboi Carti),Trippie Redd,0.584,0.859,G#/Ab,-5.616,0.121,0.0144,0.847,0.369,77.005,236883,2021,12,True
Memories,Maroon 5,0.775,0.327,B,-7.241,0.0557,0.841,0.0821,0.595,91.05,189486,2021,83,True
Another Love,Tom Odell,0.445,0.537,E,-8.532,0.04,0.695,0.0941,0.131,122.764,244360,2021,16,True
Up,Cardi B,0.868,0.795,B,-6.044,0.269,0.0012,0.0461,0.819,166.0,156945,2021,25,True
Hawái,Maluma,0.766,0.788,F#/Gb,-3.128,0.312,0.105,0.142,0.609,179.984,200482,2021,52,True
Bohemian Rhapsody - Remastered 2011,Queen,0.392,0.402,C,-9.961,0.0536,0.288,0.243,0.228,143.883,354320,2021,81,True
Bandido,"Myke Towers, Juhn",0.713,0.617,G#/Ab,-4.637,0.0887,0.122,0.0962,0.682,168.021,232853,2021,32,True
Paradise (feat. Dermot Kennedy),MEDUZA,0.632,0.595,G#/Ab,-7.644,0.0401,0.0689,0.209,0.435,124.114,167903,2021,39,True
goosebumps,Travis Scott,0.841,0.593,C#/Db,-7.846,0.0379,0.418,0.124,0.808,124.917,162803,2021,83,True
Wasted Love (feat. Lagique),Ofenbach,0.734,0.855,F#/Gb,-4.578,0.135,0.0821,0.0901,0.54,121.955,139563,2021,18,True
KESI - Remix,"Camilo, Shawn Mendes",0.871,0.815,E,-4.439,0.0477,0.127,0.094,0.823,122.959,176575,2021,2,True
Shallow,"Lady Gaga, Bradley Cooper",0.572,0.385,G,-6.362,0.0308,0.371,0.231,0.323,95.799,215733,2021,83,True
Ramenez la coupe à la maison,Vegedream,0.808,0.66,C,-6.237,0.0395,0.0358,0.138,0.804,107.994,235556,2021,6,True
What You Know Bout Love,Pop Smoke,0.709,0.548,A#/Bb,-8.493,0.353,0.65,0.133,0.543,83.995,160000,2021,47,True
Runaway,AURORA,0.521,0.277,B,-10.34,0.0356,0.634,0.103,0.13,115.01,248827,2021,18,True
Lucid Dreams,Juice WRLD,0.511,0.566,F#/Gb,-7.23,0.2,0.349,0.34,0.218,83.903,239836,2021,83,True
Calling My Phone,"Lil Tjay, 6LACK",0.907,0.393,E,-7.636,0.0539,0.451,0.135,0.202,104.949,205458,2021,24,True
bad guy,Billie Eilish,0.701,0.425,G,-10.965,0.375,0.328,0.1,0.562,135.128,194088,2021,83,True
Cover Me In Sunshine,"P!nk, Willow Sage Hart",0.476,0.594,F,-6.879,0.135,0.0599,0.0785,0.314,159.702,141050,2021,18,True
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0.823,0.586,F#/Gb,-6.606,0.2,0.114,0.193,0.347,125.971,190476,2021,56,True
"1 step forward, 3 steps back",Olivia Rodrigo,0.473,0.203,D,-12.627,0.102,0.941,0.126,0.419,168.884,163587,2021,10,True
WAP (feat. Megan Thee Stallion),Cardi B,0.935,0.454,C#/Db,-7.509,0.375,0.0194,0.0824,0.357,133.073,187541,2021,51,True
Dreams - 2004 Remaster,Fleetwood Mac,0.828,0.492,C,-9.744,0.0276,0.0644,0.128,0.789,120.151,257800,2021,44,True
Say You Won't Let Go,James Arthur,0.358,0.557,A#/Bb,-7.398,0.059,0.695,0.0902,0.494,85.043,211467,2021,82,True
Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke,0.716,0.67,C,-6.995,0.101,0.526,0.13,0.411,145.043,203586,2021,2,True
Demeanor (feat. Dua Lipa),Pop Smoke,0.675,0.608,D#/Eb,-6.934,0.103,0.336,0.11,0.728,99.865,184800,2021,2,True
death bed (coffee for your head),"Powfu, beabadoobee",0.726,0.431,G#/Ab,-8.765,0.135,0.731,0.696,0.348,144.026,173333,2021,76,True
Our Song,"Anne-Marie, Niall Horan",0.595,0.759,B,-4.245,0.0423,0.141,0.172,0.515,80.953,163733,2021,9,True
Adore You,Harry Styles,0.676,0.771,G#/Ab,-3.675,0.0483,0.0237,0.102,0.569,99.048,207133,2021,83,True
Martin & Gina,Polo G,0.832,0.534,C#/Db,-7.813,0.253,0.345,0.165,0.116,93.924,132833,2021,41,True
Dior,Pop Smoke,0.548,0.805,G,-5.732,0.351,0.212,0.408,0.648,142.094,216387,2021,65,True
Best Friend (feat. Doja Cat),Saweetie,0.84,0.766,E,-4.12,0.136,0.00302,0.0684,0.402,94.018,155884,2021,29,True
The Hills,The Weeknd,0.585,0.564,C,-7.063,0.0515,0.0671,0.135,0.137,113.003,242253,2021,22,True
Good Days,SZA,0.436,0.655,C#/Db,-8.37,0.0583,0.499,0.688,0.412,121.002,279204,2021,31,True
De Museo,Bad Bunny,0.592,0.494,E,-10.618,0.0747,0.237,0.13,0.231,132.037,209771,2021,3,True
7 rings,Ariana Grande,0.778,0.317,C#/Db,-10.732,0.334,0.592,0.0881,0.327,140.048,178627,2021,81,True
Breaking Me,"Topic, A7S",0.789,0.72,G#/Ab,-5.652,0.218,0.223,0.129,0.664,122.031,166794,2021,71,True
Late At Night,Roddy Ricch,0.643,0.403,C#/Db,-11.254,0.41,0.343,0.138,0.111,98.54,174682,2021,8,True
Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,0.662,0.686,G,-8.302,0.332,0.251,0.349,0.678,143.971,215000,2021,1,True
Woo Baby (feat. Chris Brown),Pop Smoke,0.563,0.672,A,-7.226,0.0765,0.359,0.0972,0.284,99.772,156000,2021,1,True
Holiday,KSI,0.356,0.684,G#/Ab,-7.347,0.0878,0.152,0.101,0.347,87.188,193733,2021,4,True
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",0.493,0.653,C,-5.666,0.0466,0.269,0.511,0.852,142.347,121573,2021,4,True
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions",0.883,0.674,B,-8.043,0.357,0.21,0.0678,0.73,141.02,278085,2021,12,True
AM,"Nio Garcia, Flow La Movie",0.83,0.517,F#/Gb,-6.416,0.333,0.399,0.0916,0.616,171.959,182496,2021,15,True
Ride It,Regard,0.88,0.751,G,-4.258,0.0874,0.177,0.106,0.884,117.948,157606,2021,82,True
Lost Cause,Billie Eilish,0.671,0.336,A#/Bb,-8.494,0.241,0.705,0.0577,0.518,75.051,212496,2021,7,True
Wrecked,Imagine Dragons,0.626,0.56,C,-5.82,0.0288,0.148,0.109,0.229,93.989,244005,2021,3,True
Bipolar,"Mc Davi, Mc Pedrinho, Mc Don Juan",0.601,0.36,A,-7.791,0.0877,0.586,0.0882,0.335,124.993,276480,2021,11,True
Follow You,Imagine Dragons,0.542,0.732,A,-5.956,0.0521,0.00209,0.496,0.489,124.912,175644,2021,19,True
We're Good,Dua Lipa,0.722,0.588,F#/Gb,-5.932,0.0544,0.0319,0.183,0.59,134.01,165507,2021,22,True
Life Goes On,BTS,0.566,0.716,C#/Db,-5.733,0.0424,0.00691,0.37,0.45,81.068,207481,2021,29,True
911,Sech,0.816,0.71,G,-3.728,0.0398,0.165,0.292,0.784,93.02,208631,2021,23,True
Baila Conmigo (with Rauw Alejandro),Selena Gomez,0.823,0.544,F,-7.132,0.0715,0.0215,0.0966,0.664,149.903,186088,2021,24,True
hope ur ok,Olivia Rodrigo,0.443,0.298,C,-12.181,0.0644,0.388,0.103,0.172,77.253,209560,2021,8,True
Alcohol-Free,TWICE,0.688,0.909,G#/Ab,-1.992,0.0624,0.0474,0.0674,0.702,97.097,210573,2021,5,True
"Volta Bebê, Volta Neném","Dj Guuga, DJ Ivis",0.583,0.918,F#/Gb,-3.612,0.0518,0.288,0.0701,0.836,164.081,172973,2021,13,True
Aloha,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",0.807,0.712,C#/Db,-5.757,0.1,0.532,0.163,0.792,100.004,241659,2021,13,True
I Don't Do Drugs (feat. Ariana Grande),Doja Cat,0.683,0.615,F,-5.737,0.0966,0.222,0.154,0.45,77.014,188893,2021,2,True
JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"Tyler, The Creator",0.827,0.571,B,-7.949,0.366,0.0195,0.166,0.62,142.034,146419,2021,2,True
Dick (feat. Doja Cat),StarBoi3,0.647,0.608,A,-6.831,0.42,0.13,0.0584,0.474,125.994,175238,2021,10,True
Solar Power,Lorde,0.735,0.47,E,-9.405,0.1,0.266,0.32,0.897,87.971,192621,2021,4,True
Your Power,Billie Eilish,0.632,0.284,A,-14.025,0.0801,0.932,0.233,0.208,129.642,245897,2021,10,True
Whoopty,CJ,0.719,0.648,D#/Eb,-7.6,0.125,0.2,0.127,0.66,140.201,123263,2021,37,True
Batom de Cereja - Ao Vivo,Israel & Rodolffo,0.606,0.908,F#/Gb,-6.201,0.0565,0.556,0.19,0.798,171.966,140942,2021,17,True
Prisoner (feat. Dua Lipa),Miley Cyrus,0.781,0.67,D#/Eb,-3.912,0.0452,0.0103,0.0761,0.595,127.99,169333,2021,33,True
Reloj,"Rauw Alejandro, Anuel AA",0.823,0.537,G#/Ab,-2.639,0.209,0.176,0.123,0.615,175.946,231595,2021,36,True
malibu,sangiovanni,0.733,0.736,G,-5.123,0.111,0.028,0.131,0.669,147.897,166216,2021,8,True
LUMBERJACK,"Tyler, The Creator",0.386,0.762,A,-6.341,0.564,0.122,0.527,0.433,170.691,138312,2021,2,True
LEMONHEAD (feat. 42 Dugg),"Tyler, The Creator",0.62,0.586,C#/Db,-6.612,0.212,0.155,0.535,0.487,137.131,130980,2021,1,True
HOT WIND BLOWS (feat. Lil Wayne),"Tyler, The Creator",0.371,0.75,G,-5.382,0.402,0.601,0.482,0.729,173.456,155293,2021,1,True
CORSO,"Tyler, The Creator",0.703,0.845,A#/Bb,-4.851,0.337,0.169,0.122,0.745,97.672,146482,2021,1,True
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"Tyler, The Creator",0.468,0.652,C,-4.912,0.0722,0.333,0.55,0.39,140.223,588139,2021,1,True
SIR BAUDELAIRE (feat. DJ Drama),"Tyler, The Creator",0.467,0.635,G,-6.115,0.154,0.314,0.844,0.51,127.596,88625,2021,1,True
MASSA,"Tyler, The Creator",0.685,0.855,C#/Db,-6.724,0.438,0.329,0.301,0.46,157.181,223719,2021,1,True
RUNITUP (feat. Teezo Touchdown),"Tyler, The Creator",0.665,0.469,A#/Bb,-7.778,0.13,0.565,0.219,0.142,115.852,229565,2021,1,True
Having Our Way (feat. Drake),Migos,0.927,0.538,C#/Db,-3.917,0.116,0.0312,0.0945,0.221,125.983,278191,2021,3,True
UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",0.571,0.693,F#/Gb,-8.234,0.0545,0.00536,0.173,0.393,168.169,232253,2021,49,True
