track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Inta El Ghaly,Amr Diab,0.841,0.7,C#/Db,-7.57,0.0737,0.0843,0.0346,0.6829999999999999,110.321,229640.0,2007.0,0,False
Echoes - Live in Gdańsk,David Gilmour,0.288,0.645,F#/Gb,-9.801,0.0827,0.205,0.977,0.166,126.702,1525513.0,2008.0,0,False
Asokacke,PCP,0.313,0.887,C,-6.259,0.383,0.039,0.481,0.657,179.514,279893.0,2009.0,0,False
Dm-87,Looptroop Rockers,0.569,0.936,A#/Bb,-10.591,0.284,0.6559999999999999,0.144,0.95,170.149,76400.0,2005.0,0,False
"Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando",Sergei Rachmaninoff,0.275,0.175,C,-15.878,0.0366,0.989,0.174,0.0766,80.608,698333.0,2009.0,0,False
"Die Entzifferung der Keilschrift, Teil 3",C.W. Ceram,0.629,0.331,F#/Gb,-18.171,0.948,0.647,0.345,0.4320000000000001,82.318,501573.0,2008.0,0,False
S.O.S. Cleopatra - Teil 16,Team Xtreme,0.569,0.867,C#/Db,-9.77,0.813,0.6629999999999999,0.332,0.273,102.674,203627.0,2009.0,0,False
Donner über der Wüste - Teil 7,Team Xtreme,0.474,0.51,B,-18.16,0.846,0.664,0.121,0.304,78.458,224680.0,2008.0,0,False
Crna Ženo,Vuco,0.475,0.711,F,-6.7410000000000005,0.0397,0.0154,0.0863,0.795,161.889,233653.0,2007.0,0,False
LZ,Broken Land,0.475,0.6579999999999999,B,-9.077,0.0344,0.0445,0.098,0.306,108.569,118640.0,2006.0,0,False
"Kapitel 02: Schlaf, Benjamin schlaf (GNG Folge 03)",Benjamin Blümchen,0.723,0.314,G#/Ab,-19.598,0.951,0.607,0.185,0.519,94.946,127396.0,2007.0,0,False
"Rusalka, Op. 114: Song to the Moon",Antonín Dvořák,0.12,0.129,F#/Gb,-18.738,0.0508,0.983,0.11,0.0378,76.385,325147.0,2006.0,0,False
Conni spielt Fußball - Teil 03,Conni,0.5720000000000001,0.762,D,-14.102,0.898,0.742,0.551,0.474,95.702,85978.0,2003.0,0,False
Zwerga-Aufstand,Kaos-Duo,0.7390000000000001,0.524,G,-11.211,0.0577,0.333,0.156,0.8440000000000001,107.63,158827.0,2000.0,0,False
Oh wie ist das schön - Single Version,Mickie Krause,0.358,0.961,F,-3.786,0.109,0.124,0.743,0.219,132.98,247560.0,2008.0,0,False
Uyan Sunam Uyan,Kıraç,0.557,0.856,C#/Db,-3.852,0.0409,0.0137,0.0993,0.524,122.05,324661.0,2009.0,0,False
Watta Fikki RMX,257ers,0.951,0.522,B,-8.512,0.319,0.0204,0.319,0.5670000000000001,105.984,189320.0,2009.0,0,False
Lwa Touye,Tshala Muana,0.5489999999999999,0.6629999999999999,C,-14.089,0.0411,0.113,0.311,0.6970000000000001,173.878,350813.0,2002.0,0,False
Go-Go Girl,Qypthone,0.446,0.926,C,-4.471,0.0524,0.000109,0.131,0.787,170.2,280080.0,2005.0,0,False
An einem Morgen im April,Rosenstolz,0.6809999999999999,0.171,B,-9.175,0.0331,0.653,0.107,0.115,117.993,272253.0,2008.0,0,False
Kardia Apo Sidero Ftiagmeni,Peggy Zina,0.72,0.8640000000000001,D,-5.24,0.0282,0.214,0.225,0.965,136.915,228720.0,2003.0,0,False
Unterwegs,Yvonne Catterfeld,0.644,0.645,E,-5.166,0.0753,0.58,0.495,0.701,92.926,198147.0,2005.0,0,False
A Place to Call Home,Nobuo Uematsu,0.189,0.0208,A,-15.19,0.0365,0.982,0.0718,0.515,67.859,128600.0,2000.0,0,False
Stojím Zpříma,Viktor Sodoma,0.631,0.546,F,-7.181,0.0415,0.404,0.216,0.8909999999999999,128.45600000000002,130387.0,2008.0,0,False
"On the Block (feat. Dav, Cuddie Castro, Koolaid, Philly & 2NZ)",CISKO,0.6679999999999999,0.615,G,-8.125,0.272,0.148,0.0958,0.5539999999999999,83.96700000000001,252120.0,2007.0,0,False
Chrono Cross Live,Czech Philharmonic Chamber Orchestra & Kuehn's Mixed Choir,0.287,0.535,F,-11.095999999999998,0.0525,0.25,0.642,0.261,103.865,284000.0,2009.0,0,False
Nac Nac,3volution,0.49,0.769,A,-9.923,0.0288,1.29e-06,0.26,0.434,139.994,233856.0,2009.0,0,False
Head On A Stick,XFilesX,0.337,0.579,A,-6.4110000000000005,0.0564,0.0192,0.144,0.552,107.271,67333.0,2004.0,0,False
Kapitel 05 - Ohne Mami geht es nicht (Folge 041),Bibi Blocksberg,0.718,0.32,G#/Ab,-14.514,0.938,0.522,0.21,0.608,124.697,95372.0,2007.0,0,False
165 - Advent mit Knalleffekt - Teil 13,TKKG,0.785,0.456,C,-12.182,0.944,0.429,0.198,0.731,44.81100000000001,73707.0,2009.0,0,False
We All Scream,S3RL,0.443,0.996,A#/Bb,-3.588,0.158,0.00702,0.908,0.177,174.963,326452.0,2007.0,0,False
Только для тебя (feat. Акула),Ruki Vverh!,0.653,0.902,A,-7.794,0.0352,0.0109,0.151,0.8009999999999999,140.009,241813.0,2001.0,0,False
Pendez-les,Ménélik,0.7190000000000001,0.8,B,-4.313,0.353,0.0394,0.0631,0.345,92.079,301667.0,2000.0,0,False
Rite The Party (Extended Club Version),QC,0.703,0.966,C#/Db,-9.494,0.0636,0.00429,0.342,0.622,134.922,281658.0,2007.0,0,False
Was für ein Tag,Hansi Biebl Band,0.657,0.685,A,-11.332,0.053,0.114,0.1,0.541,106.437,232014.0,2004.0,0,False
Iparhi Zoi (e-single version),Despina Vandi,0.736,0.7090000000000001,C,-6.852,0.034,0.465,0.332,0.684,104.965,282680.0,2009.0,0,False
Wenn du mich berührst,Yvonne Catterfeld,0.73,0.654,A,-6.822,0.152,0.545,0.474,0.759,90.143,225053.0,2003.0,0,False
RotFront FM,Rotfront,0.755,0.856,A,-4.398,0.166,0.1669999999999999,0.393,0.858,138.028,223827.0,2009.0,0,False
"Orfeo ed Euridice: Act III, Scene 3, Ballo. Andante",Christoph Willibald Gluck,0.214,0.00915,D,-30.515,0.0359,0.967,0.138,0.106,192.026,68400.0,2001.0,0,False
PW 001 - Teil 28,Point Whitmark,0.508,0.904,G,-10.46,0.723,0.482,0.94,0.19,94.674,84813.0,2001.0,0,False
United States Of Whatever,Liam Lynch,0.452,0.8170000000000001,G,-2.27,0.273,0.00383,0.138,0.867,161.362,91227.0,2003.0,0,False
Yeshuv Hchem,Edward Aris,0.6990000000000001,0.35,A,-11.92,0.0316,0.37,0.112,0.7490000000000001,120.057,220347.0,2008.0,0,False
Uupuu,Pyhimys,0.759,0.768,D,-7.534,0.24,0.541,0.238,0.624,96.019,137573.0,2008.0,0,False
Kapitel 5 - Die Chroniken von Narnia Band 06: Der silberne Sessel,C.S. Lewis,0.736,0.233,A,-20.98,0.95,0.5660000000000001,0.181,0.655,105.332,123800.0,2005.0,0,False
A New Error - Headhunter Remix,Moderat,0.7559999999999999,0.461,C#/Db,-11.112,0.0668,0.00197,0.467,0.106,139.062,364056.0,2009.0,0,False
Vtoroe dykhanie,Aleksey Kozlov,0.341,0.4970000000000001,A,-13.039,0.068,0.5820000000000001,0.122,0.105,101.586,644283.0,2008.0,0,False
"Lohengrin, WWV 75 / Act 3: ""Mein lieber Schwan!""",Richard Wagner,0.171,0.145,D,-17.038,0.0437,0.985,0.0438,0.0386,83.447,304107.0,2009.0,0,False
Sen Giderken,Mustafa Özarslan,0.394,0.473,C#/Db,-7.434,0.0331,0.92,0.11,0.341,94.274,293453.0,2006.0,0,False
IQ/EQ,Flowin Immo,0.878,0.688,E,-10.111,0.315,0.026,0.139,0.637,86.936,160587.0,2000.0,0,False
What Is Love - Cansis Remix Edit,Klaas,0.711,0.99,F,-5.056,0.224,0.0958,0.281,0.397,137.986,190547.0,2009.0,0,False
Vois Sur Ton Chemin - Les Choristes,Harmonie Bayonnaise,0.358,0.0946,D,-17.333,0.0326,0.975,0.114,0.397,92.847,136773.0,2005.0,0,False
Kapitel 192 - Artemis Fowl - Die Rache,Eoin Colfer,0.748,0.342,D,-11.351,0.879,0.741,0.363,0.657,115.288,123167.0,2008.0,0,False
Pflaster,Ich + Ich,0.648,0.873,C#/Db,-4.6560000000000015,0.0347,0.153,0.531,0.397,143.958,204293.0,2009.0,0,False
Mi Casa (feat. R. Kelly & Charlie Wilson),The Notorious B.I.G.,0.787,0.738,G#/Ab,-6.64,0.207,0.154,0.096,0.619,94.65,252240.0,2005.0,0,False
"""Lobgesang"" in B Flat Major, Op.52, MWV A18: ""Saget es, die ihr erlöst seid""",Felix Mendelssohn,0.375,0.0397,G,-26.818,0.0548,0.959,0.332,0.118,77.862,49027.0,2005.0,0,False
Samurai,Dschinghis Khan,0.665,0.865,A#/Bb,-4.771,0.0334,0.0167,0.0688,0.725,123.998,274933.0,2007.0,0,False
Girl 4 A Day,band ohne namen,0.858,0.76,C,-3.087,0.0333,0.0725,0.634,0.843,100.018,219240.0,2002.0,0,False
Die Spieluhr,"Hintze, Alfred",0.352,0.0249,D,-26.481,0.0677,0.94,0.1,0.7979999999999999,183.82,54827.0,2007.0,0,False
Uusi ihminen,Sara,0.5710000000000001,0.665,C,-6.053,0.0302,0.0107,0.122,0.186,119.939,240707.0,2008.0,0,False
"Das gefrorene Licht - Island-Krimi, Kapitel 121",Yrsa Sigurðardóttir,0.72,0.226,G,-18.789,0.955,0.759,0.157,0.511,119.051,204195.0,2007.0,0,False
Wilderness Kids,TM Juke,0.7240000000000001,0.458,A,-9.282,0.102,0.0884,0.135,0.541,86.965,287360.0,2003.0,0,False
Yhtenä iltana,Vesa-Matti Loiri,0.388,0.335,E,-11.104,0.0381,0.536,0.0888,0.238,169.31799999999996,307386.0,2007.0,0,False
"Run Run, Run",Qypthone,0.71,0.698,G,-6.277,0.0393,0.0574,0.123,0.976,157.985,197600.0,2005.0,0,False
Make Luv - Jj'S Dub Edit,Room 5,0.787,0.958,C#/Db,-9.114,0.0682,0.0524,0.19,0.472,124.789,369787.0,2003.0,0,False
"Folge 20: Norman, der König des Dschungels (Teil 2)",Feuerwehrmann Sam,0.68,0.616,C#/Db,-10.632,0.93,0.5579999999999999,0.423,0.763,100.238,154720.0,2007.0,0,False
Tre Piger Fra Jylland - Fra ”Tre Piger Fra Jylland”,Dirch Passer,0.728,0.293,C,-10.423,0.0533,0.863,0.32,0.696,125.415,137000.0,2009.0,0,False
Break It Down (D-Generation X),WWE,0.489,0.72,G#/Ab,-7.475,0.27,0.00277,0.204,0.6459999999999999,172.69799999999995,133535.0,2005.0,0,False
Emeis Oi Dyo San Ena,Michalis Hatzigiannis,0.5379999999999999,0.927,A,-5.273,0.0338,0.00035,0.293,0.813,147.99,206747.0,2009.0,0,False
Equal Rights / Downpressor Man - Live,Peter Tosh,0.3,0.877,G,-5.238,0.13,0.0224,0.959,0.721,73.945,365333.0,2002.0,0,False
Down South Jukin',Lynyrd Skynyrd,0.619,0.7609999999999999,G#/Ab,-8.289,0.0446,0.5660000000000001,0.335,0.928,131.404,132573.0,2008.0,0,False
Tzazae,Cheb Mami,0.506,0.603,E,-8.988999999999997,0.138,0.382,0.0651,0.79,73.485,327853.0,2001.0,0,False
To Gkriniariko - Remastered,Sotiria Bellou,0.6759999999999999,0.545,A#/Bb,-5.912999999999999,0.0302,0.515,0.304,0.745,87.134,175880.0,2008.0,0,False
A Baby Just Like You,Frank Sinatra,0.419,0.279,C#/Db,-13.755,0.0281,0.833,0.0982,0.465,99.675,167840.0,2004.0,0,False
Tyme Flyes When You're Havin' Rum,Pirates For Sail,0.679,0.628,D,-8.347999999999999,0.0418,0.759,0.249,0.975,127.282,256880.0,2009.0,0,False
N.G.3 (Anthem),NG3,0.779,0.772,C,-2.676,0.0318,0.0918,0.57,0.731,96.002,214928.0,2002.0,0,False
Nichts bleibt für die Ewigkeit - Unplugged im Wiener Burgtheater,Die Toten Hosen,0.415,0.758,F#/Gb,-7.502999999999999,0.0483,0.125,0.943,0.121,124.384,183361.0,2005.0,0,False
Ik Blijf Je Vriend,Leen Zijlmans,0.532,0.792,C#/Db,-4.837,0.0334,0.464,0.411,0.603,114.953,223466.0,2008.0,0,False
Осенняя,ДДТ,0.682,0.343,A,-13.084,0.0263,0.606,0.119,0.465,80.008,289827.0,2002.0,0,False
Put Your Money,Ludacris,0.7,0.8859999999999999,B,-4.95,0.324,0.0084,0.0904,0.53,167.863,253400.0,2004.0,0,False
As It Fades - 2nd Mvmt. by VNV Nation,VNV Nation,0.102,0.172,D#/Eb,-17.413,0.0419,0.967,0.0878,0.0339,67.168,211199.0,2009.0,0,False
My Time,"LO, LQ",0.5529999999999999,0.6829999999999999,G,-11.618,0.404,0.139,0.327,0.638,87.27600000000002,222373.0,2003.0,0,False
L'Horizzonte,Climatic,0.645,0.405,E,-13.029000000000002,0.0359,0.0149,0.12,0.628,94.22,305933.0,2005.0,0,False
House of Night - Gezeichnet - Teil 35,P.C. Cast,0.647,0.205,F,-17.882,0.962,0.602,0.192,0.349,159.619,484440.0,2009.0,0,False
Emerge - Junkie XL Remix,Fischerspooner,0.665,0.893,G#/Ab,-7.522,0.0386,0.000105,0.0382,0.8859999999999999,135.004,529600.0,2003.0,0,False
Kalkhorst,Kombinat 100,0.757,0.8140000000000001,C#/Db,-8.158,0.059,0.000357,0.106,0.6559999999999999,131.099,251542.0,2008.0,0,False
Nevesta,Igor Nikolayev,0.653,0.8,D,-14.579,0.0337,0.00244,0.236,0.7290000000000001,130.039,279013.0,2004.0,0,False
Asithandazeni,Soul Brothers,0.638,0.606,D#/Eb,-10.351,0.0305,0.182,0.5710000000000001,0.799,77.979,347173.0,2005.0,0,False
"Petrie und das Grab des Amenemhet, Teil 4",C.W. Ceram,0.63,0.345,G#/Ab,-17.355999999999998,0.95,0.614,0.224,0.393,82.51299999999998,580280.0,2008.0,0,False
WFJ,Pia Taylor & Praise,0.73,0.464,B,-11.559,0.0924,0.637,0.502,0.536,103.018,34440.0,2003.0,0,False
165 - Advent mit Knalleffekt - Teil 17,TKKG,0.511,0.452,D,-14.762,0.511,0.6509999999999999,0.301,0.236,73.617,78267.0,2009.0,0,False
Search for Truth,Qz45,0.213,0.1,D,-13.714,0.053,0.983,0.143,0.178,189.56,142053.0,2009.0,0,False
Da Je Moja Mandolina Znala,Kemal Monteno,0.374,0.5920000000000001,C,-8.362,0.0275,0.426,0.2,0.4920000000000001,104.957,219693.0,2009.0,0,False
Wie Weit Ist Es Bis Ans Ende Dieser Welt,Ute Freudenberg,0.442,0.405,A,-7.974,0.0272,0.387,0.0803,0.252,129.904,238600.0,2007.0,0,False
… z'khor rahamekha … himmatze lanu … (recitation and improvisation): ... z'khor rahamekha... himmatze lanu... (recitation and improvisation),Various Artists,0.411,0.0755,D,-19.337,0.062,0.983,0.0876,0.208,123.489,107480.0,2005.0,0,False
"Symphony No.2 in C minor - ""Resurrection"" / 1st Movement - Allegro maestoso (Totenfeier): Zurückhalten",Gustav Mahler,0.158,0.0368,E,-32.747,0.0459,0.976,0.138,0.038,132.442,140067.0,2003.0,0,False
Bylo u tjoscen'ki semero zjat'jov,Simfonicheskiy orkestr Bol'shogo teatra,0.373,0.0523,C,-17.426,0.103,0.996,0.123,0.188,74.419,200160.0,2001.0,0,False
Nu Te Uit Copilarie,Alex De La Orastie,0.8809999999999999,0.645,E,-5.687,0.0506,0.41,0.152,0.96,104.999,275972.0,2008.0,0,False
Jerusalema E Mocha,Jerusalema E Ncha,0.591,0.335,F#/Gb,-12.844,0.0719,0.8029999999999999,0.322,0.6659999999999999,97.619,238373.0,2008.0,0,False
Cold Day In Hell,CW Ayon,0.459,0.607,D#/Eb,-11.819,0.0532,0.74,0.108,0.6809999999999999,75.64699999999998,266360.0,2008.0,0,False
WJSD - Fred Everything and JT Donaldson's Latin Boogie,Giano,0.815,0.615,C,-7.961,0.0569,7.950000000000001e-05,0.0582,0.851,127.004,415947.0,2008.0,0,False
Survivalism - Saul Williams,Nine Inch Nails,0.59,0.716,A,-7.134,0.0405,0.000566,0.07,0.528,129.915,257960.0,2007.0,0,False
Quiet Fan For SK,P.G. Six,0.396,0.0302,G#/Ab,-14.636,0.0345,0.925,0.43,0.156,111.307,423613.0,2001.0,0,False
911 (feat. Mary J. Blige) - Radio Edit,Wyclef Jean,0.7509999999999999,0.684,A,-8.986,0.21,0.24,0.149,0.698,87.01700000000002,246733.0,2000.0,0,False
Halleluyah Ft. Midnight Crew's Patricia Uwaje-King,Lara George,0.643,0.93,G,0.069,0.134,0.345,0.0702,0.662,119.988,234214.0,2009.0,0,False
Love etc.,Pet Shop Boys,0.645,0.727,D,-6.0710000000000015,0.0366,0.00208,0.0573,0.784,127.967,211907.0,2009.0,0,False
"Habanera (From “Carmen”, WD. 31)",Georges Bizet,0.47,0.0562,D,-20.772,0.0521,0.982,0.136,0.476,132.334,167747.0,2004.0,0,False
Tangled Up In Plaid - Live At Brixton Academy / 2005,Queens of the Stone Age,0.35,0.907,C,-3.029,0.0516,0.319,0.735,0.544,67.907,240453.0,2005.0,0,False
Rio,J.J. Cale,0.7490000000000001,0.5579999999999999,C#/Db,-11.874,0.0421,0.569,0.0889,0.72,98.823,226827.0,2004.0,0,False
Da ima ljubavi,Rade Lackovic,0.799,0.895,D,-5.122999999999998,0.0741,0.238,0.0689,0.764,135.013,232387.0,2004.0,0,False
"Das glühende Grab - Island-Krimi, Kapitel 2",Yrsa Sigurðardóttir,0.607,0.219,D#/Eb,-21.125,0.961,0.775,0.143,0.447,64.668,295788.0,2007.0,0,False
Der Troubadour: Zigeunerchor,RSO Ljubljana,0.414,0.368,C,-12.644,0.035,0.986,0.123,0.343,111.227,240733.0,2008.0,0,False
WCC,Junebug Slim,0.7979999999999999,0.795,C,-9.031,0.0857,0.188,0.3720000000000001,0.909,101.026,265587.0,2005.0,0,False
"Knock, Knock",GZA,0.882,0.8340000000000001,D,-6.339,0.235,0.0585,0.0336,0.6729999999999999,99.538,214760.0,2002.0,0,False
House of Night - Gezeichnet - Teil 44,P.C. Cast,0.706,0.233,F,-16.578,0.958,0.5870000000000001,0.618,0.396,131.681,306267.0,2009.0,0,False
Crni Snijeg,Hari Mata Hari,0.6459999999999999,0.7609999999999999,A#/Bb,-7.23,0.068,0.273,0.0728,0.6659999999999999,91.987,228747.0,2006.0,0,False
Eyesore,Maria Mena,0.301,0.295,E,-9.133,0.038,0.338,0.11,0.224,96.7,195453.0,2008.0,0,False
"Keep It Greasey - Live At Hordern Pavilion, Sydney/1976",Frank Zappa,0.414,0.823,C,-6.33,0.145,0.133,0.959,0.397,143.062,280333.0,2002.0,0,False
Ring um die Eier,kneipenterroristen,0.636,0.949,A#/Bb,-4.833,0.0428,0.0122,0.326,0.67,119.958,193707.0,2009.0,0,False
03 - Holt Euch den Cup! - Teil 10,Teufelskicker,0.731,0.515,C#/Db,-10.92,0.91,0.7759999999999999,0.127,0.524,103.075,79040.0,2005.0,0,False
Hör auf zu leben (feat. Mesut & Bektas),Sido,0.917,0.4,F,-11.279000000000002,0.353,0.573,0.112,0.723,124.002,264200.0,2002.0,0,False
Lieber Gott (Die Macht der Träume),Uwe Busse,0.368,0.725,F,-6.613,0.0311,0.312,0.302,0.539,87.82799999999997,204336.0,2003.0,0,False
東風破,Jay Chou,0.7,0.41,G,-8.164,0.0274,0.0988,0.11,0.361,146.003,315413.0,2003.0,0,False
Q's & P's,Katmann Duesenberg Slimm,0.499,0.8140000000000001,C#/Db,-6.182,0.348,0.0753,0.216,0.624,178.30200000000005,244973.0,2008.0,0,False
Phänomenal egal,Farin Urlaub,0.669,0.263,E,-12.803,0.0271,0.79,0.183,0.504,85.516,195733.0,2005.0,0,False
Stare zgodbe,Slapovi,0.7340000000000001,0.6579999999999999,C#/Db,-7.151,0.0756,0.476,0.416,0.8270000000000001,125.635,223320.0,2004.0,0,False
Fear,Stop Making Friends,0.399,0.7120000000000001,A#/Bb,-5.235,0.0391,0.0307,0.0996,0.193,143.977,269933.0,2009.0,0,False
Casa Dag - Au-uon,Gigi D'Agostino,0.6709999999999999,0.787,B,-5.2170000000000005,0.0545,0.35,0.105,0.447,120.032,306240.0,2008.0,0,False
Boo,IU,0.753,0.779,F,-4.021,0.0361,0.0163,0.327,0.7879999999999999,124.034,203807.0,2009.0,0,False
Eppo Nee,G. V. Prakash,0.722,0.601,C#/Db,-5.721,0.0415,0.0475,0.111,0.287,105.02,298880.0,2008.0,0,False
Engine Trouble,10 Ft. Ganja Plant,0.6409999999999999,0.916,E,-6.1370000000000005,0.0677,0.00446,0.109,0.5489999999999999,87.751,230440.0,2005.0,0,False
Ssj3 Power Up,Bruce Faulconer,0.346,0.598,C,-11.275,0.0301,1.19e-05,0.289,0.506,145.025,167027.0,2003.0,0,False
Ayihambi Lapho,Sipho Skhosana,0.61,0.777,C#/Db,-5.405,0.0548,0.283,0.0757,0.858,160.14,254453.0,2004.0,0,False
Vztek,Josef Melen,0.385,0.481,G,-7.2360000000000015,0.0285,0.6729999999999999,0.259,0.171,102.199,248189.0,2001.0,0,False
Must Be Bobby,RZA,0.833,0.816,B,-5.935,0.286,0.4,0.0581,0.622,97.057,208373.0,2001.0,0,False
Lieber Staat - Live,Farin Urlaub Racing Team,0.257,0.976,B,-3.48,0.174,0.00357,0.988,0.136,106.136,244920.0,2006.0,0,False
Housebound Blues,C.W. Stoneking,0.522,0.316,F,-5.733,0.0692,0.946,0.377,0.3720000000000001,82.774,218373.0,2008.0,0,False
Blues For Mama,J.J. Cale,0.767,0.178,G,-16.787,0.0358,0.785,0.0777,0.199,91.625,247133.0,2004.0,0,False
Unser Bernhardiner,Vreni & Rudi,0.633,0.575,C#/Db,-11.168,0.0368,0.556,0.04,0.94,154.798,157588.0,2008.0,0,False
House of Night - Gezeichnet - Teil 42,P.C. Cast,0.628,0.256,F,-19.479,0.966,0.685,0.157,0.472,169.217,295507.0,2009.0,0,False
Erster Song,Dynamite Deluxe,0.456,0.696,A,-7.08,0.373,0.103,0.6629999999999999,0.0444,122.253,123720.0,2008.0,0,False
Oxır Be Uğur,Diyar,0.556,0.467,A#/Bb,-10.221,0.044,0.917,0.148,0.526,136.049,369960.0,2006.0,0,False
F++k Food,Otonoha Entertainment,0.755,0.978,A#/Bb,-5.314,0.244,0.0391,0.565,0.505,108.256,201040.0,2006.0,0,False
Chüngel yfange,Fürschi,0.723,0.409,G,-10.688,0.0402,0.861,0.24,0.927,125.955,109173.0,2008.0,0,False
Sous le ciel de Paris - Live,Hubert Yves Adrien Giraud,0.279,0.479,A,-14.515999999999998,0.0604,0.91,0.93,0.551,132.868,118653.0,2002.0,0,False
Werther: Pourquoi me reveiller?,Jules Massenet,0.1369999999999999,0.0372,D,-22.841,0.0409,0.979,0.102,0.117,57.354,305827.0,2000.0,0,False
Rudi Ne Rangili Re Vhala,Kailash Kher,0.382,0.514,C,-11.601,0.0341,0.741,0.61,0.883,91.364,284526.0,2005.0,0,False
Y.M.C.A.,The Sitges Gay Band,0.718,0.727,F#/Gb,-10.886,0.0355,0.00814,0.0702,0.8640000000000001,124.962,219507.0,2009.0,0,False
HC-Polka,Alpenbrass Tirol,0.6659999999999999,0.394,F,-7.1370000000000005,0.031,0.979,0.142,0.757,120.904,200293.0,2008.0,0,False
Dacoit Duel,A.R. Rahman,0.54,0.591,G#/Ab,-13.944,0.197,0.27,0.138,0.04,134.901,206533.0,2004.0,0,False
Hyper-Insomnia-Para-Condrioid,Sum 41,0.594,0.898,G,-4.631,0.154,0.000532,0.401,0.633,117.986,152600.0,2002.0,0,False
Folge 6: Leo Lausemaus wünscht sich ein Haustier - Teil 3,Leo Lausemaus,0.708,0.387,B,-23.842,0.947,0.7659999999999999,0.332,0.335,66.704,114953.0,2009.0,0,False
Taking a traing,IU,0.505,0.419,G,-6.684,0.0307,0.7240000000000001,0.16,0.421,133.558,223269.0,2009.0,0,False
Iubirea,Viorica si Ionita din Clejani,0.7440000000000001,0.772,C,-6.2810000000000015,0.0429,0.156,0.0222,0.91,120.017,272849.0,2009.0,0,False
Yo Sé Que Cristo Viene / Pero Quién Es el Que Vive / Bueno Es Alabarte Oh Jehová / Tu Misericordia,Hna Reyna,0.7979999999999999,0.297,G,-15.692,0.0549,0.31,0.0594,0.947,121.665,173653.0,2004.0,0,False
C.S. Lewis Song,Brooke Fraser,0.414,0.6779999999999999,A,-5.214,0.0372,0.279,0.664,0.406,160.004,276440.0,2006.0,0,False
PW 001 - Teil 22,Point Whitmark,0.675,0.706,E,-13.969,0.933,0.85,0.812,0.711,61.308,78440.0,2001.0,0,False
I Want You,C.J.,0.589,0.695,A,-5.693,0.14,0.00189,0.138,0.33,158.186,206681.0,2008.0,0,False
"Tristan und Isolde, WWV 90 - Concert version: Liebestod",Richard Wagner,0.132,0.0981,B,-21.906,0.0407,0.8909999999999999,0.186,0.0323,81.63,403467.0,2003.0,0,False
Ystävä sä lapsien,Janne Raappana,0.563,0.0854,D,-10.998,0.0612,0.866,0.109,0.56,106.055,95400.0,2001.0,0,False
I Won't Do What You Tell Me (Stone Cold Steve Austin),WWE,0.494,0.952,F,-4.599,0.0581,0.00442,0.269,0.598,166.09099999999995,182001.0,2005.0,0,False
091 - Labyrinth der Götter - Teil 08,Die drei ???,0.507,0.545,G#/Ab,-14.963,0.229,0.118,0.355,0.354,132.168,96373.0,2000.0,0,False
Get Use To It,Ice Cube,0.9,0.5,G#/Ab,-8.447000000000001,0.375,0.09,0.22,0.5589999999999999,85.00200000000002,265093.0,2008.0,0,False
"Folge 24: Der Fall Charles Dexter Ward (Folge 1 von 2), Kapitel 5",Gruselkabinett,0.561,0.6829999999999999,F,-13.222,0.921,0.593,0.313,0.112,138.954,86080.0,2008.0,0,False
Area (Feat. Y.Q),M.I. Abaga,0.5329999999999999,0.865,G,-4.213,0.255,0.00433,0.232,0.581,91.836,239840.0,2009.0,0,False
Pineapple Poll Suite (arr. W.J. Duthoit): III. Finale,W.J. Duthoit,0.476,0.131,D#/Eb,-22.262,0.0385,0.96,0.159,0.453,127.007,202293.0,2000.0,0,False
Fjellrypa - Remastered,Sie Gubba,0.5429999999999999,0.711,G,-3.677,0.0546,0.194,0.0797,0.498,79.941,217333.0,2003.0,0,False
Auf der Vogelwiese,Bundesmusikkapelle Brandberg,0.737,0.213,C#/Db,-13.75,0.0466,0.957,0.0423,0.8640000000000001,111.966,208707.0,2009.0,0,False
Сынок,Chay Vdvoyom,0.72,0.996,C#/Db,-6.186,0.0443,0.0301,0.221,0.8109999999999999,137.12,261147.0,2005.0,0,False
"Das gefrorene Licht - Island-Krimi, Kapitel 20",Yrsa Sigurðardóttir,0.743,0.25,F,-18.645,0.965,0.6859999999999999,0.264,0.369,85.11200000000002,215124.0,2007.0,0,False
PW 002 - Teil 17,Point Whitmark,0.648,0.8540000000000001,A#/Bb,-10.429,0.66,0.594,0.8290000000000001,0.516,106.203,89373.0,2001.0,0,False
Na żywo,Włodi,0.6759999999999999,0.759,A#/Bb,-9.668,0.218,0.48,0.23,0.845,89.93799999999997,308640.0,2008.0,0,False
PW 006 - Teil 17,Point Whitmark,0.62,0.665,C#/Db,-12.83,0.6659999999999999,0.536,0.379,0.7559999999999999,87.619,87240.0,2004.0,0,False
"Ein Hochverräter entziffert die Hieroglyphen, Teil 1",C.W. Ceram,0.627,0.297,B,-16.389,0.953,0.735,0.142,0.396,82.609,530840.0,2008.0,0,False
Ba'ad Senan,Amal Hijazi,0.718,0.754,D,-8.72,0.229,0.536,0.0876,0.762,170.12400000000005,218871.0,2006.0,0,False
1470 Man,TTNG,0.339,0.695,D,-7.73,0.0532,0.067,0.074,0.773,167.127,163331.0,2008.0,0,False
High Time,Michael Penn,0.6509999999999999,0.7,E,-7.949,0.0265,0.105,0.236,0.488,104.945,262373.0,2000.0,0,False
